,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
52572161,5,10,0,2751,1,3,0,0
52572183,10,1,4,917,2,0,3,1
52572203,15,27,0,6419,5,7,0,0
52572224,18,32,21,2751,8,8,7,5
52572244,21,16,3,3668,6,4,1,1
52572266,26,0,16,4585,0,0,6,4
52572289,31,28,36,1834,7,7,9,9
52572313,35,4,7,917,3,1,2,2
52572333,39,30,21,2751,11,7,7,5
52572354,45,11,3,1834,3,3,1,1
52572377,51,31,23,1834,6,8,4,6
52572399,54,20,21,917,5,5,7,5
52572420,60,12,15,917,5,3,4,4
52572442,65,31,35,917,6,8,7,9
52572462,69,10,21,3668,1,3,7,5
52572483,73,32,19,3668,8,8,3,5
52572505,77,16,0,4585,6,4,0,0
52572525,79,5,20,3668,5,1,5,5
52572547,83,19,21,1834,3,5,7,5
52572569,88,26,25,917,10,6,8,6
52572590,91,17,22,917,8,4,9,5
52572610,94,15,12,917,4,4,5,3
52572632,100,20,15,917,5,5,4,4
52572652,103,24,20,917,6,6,5,5
52572672,109,16,21,917,6,4,7,5
52572694,111,2,5,917,4,0,5,1
52572715,117,15,21,1834,4,4,7,5
52572737,121,8,3,1834,4,2,1,1
52572761,127,10,36,6419,1,3,9,9
52572783,130,19,20,917,3,5,5,5
52572803,135,12,16,917,5,3,6,4
52572824,138,19,21,1834,3,5,7,5
52572846,141,15,20,917,4,4,5,5
52572869,146,13,20,2751,0,4,5,5
52572890,151,31,21,2751,6,8,7,5
52572913,155,4,16,2751,3,1,6,4
52572935,160,0,25,6419,0,0,8,6
52572956,164,12,20,1834,5,3,5,5
52572979,169,0,3,917,0,0,1,1
52573001,175,11,3,1834,3,3,1,1
52573022,177,27,21,1834,5,7,7,5
52573043,182,26,11,4585,10,6,3,3
52573065,188,12,21,1834,5,3,7,5
52573086,194,19,26,3668,3,5,10,6
52573108,200,25,21,917,8,6,7,5
52573128,205,11,13,1834,3,3,0,4
52573151,210,6,12,2751,0,2,5,3
52573173,214,12,16,917,5,3,6,4
52573197,220,21,12,1834,7,5,5,3
52573220,226,7,16,2751,2,2,6,4
52573240,231,19,16,1834,3,5,6,4
52573262,234,0,11,2751,0,0,3,3
52573287,239,16,10,2751,6,4,1,3
52573308,244,16,11,1834,6,4,3,3
52573331,248,10,26,5502,1,3,10,6
52573354,251,24,33,2751,6,6,10,8
52573376,255,12,21,1834,5,3,7,5
52573396,259,0,10,2751,0,0,1,3
52573419,263,6,14,1834,0,2,2,4
52573439,267,15,12,917,4,4,5,3
52573461,271,16,18,2751,6,4,1,5
52573484,277,21,25,917,7,5,8,6
52573504,279,26,11,4585,10,6,3,3
52573527,284,11,16,1834,3,3,6,4
52573551,289,12,16,917,5,3,6,4
52573574,294,20,15,917,5,5,4,4
52573594,299,12,4,1834,5,3,3,1
52573617,303,27,16,2751,5,7,6,4
52573644,309,15,3,2751,4,4,1,1
52573666,313,23,11,2751,4,6,3,3
52573688,319,15,11,917,4,4,3,3
52573710,323,8,28,4585,4,2,7,7
52573731,325,23,20,917,4,6,5,5
52573754,328,30,31,2751,11,7,6,8
52573777,334,31,11,4585,6,8,3,3
52573798,337,26,21,1834,10,6,7,5
52573819,341,6,0,1834,0,2,0,0
52573841,345,26,15,3668,10,6,4,4
52573862,350,8,16,1834,4,2,6,4
52573882,354,5,0,2751,5,1,0,0
52573903,360,12,16,917,5,3,6,4
52573927,365,19,0,4585,3,5,0,0
52573949,370,23,12,2751,4,6,5,3
52573970,373,7,11,917,2,2,3,3
52573992,377,6,7,917,0,2,2,2
52574013,380,23,15,1834,4,6,4,4
52574035,383,19,21,1834,3,5,7,5
52574055,387,22,15,2751,9,5,4,4
52574076,390,27,14,2751,5,7,2,4
52574098,395,15,21,1834,4,4,7,5
52574119,399,15,19,917,4,4,3,5
52574139,402,8,16,1834,4,2,6,4
52574160,405,21,12,1834,7,5,5,3
52574181,410,27,26,2751,5,7,10,6
52574202,413,19,15,917,3,5,4,4
52574222,417,20,27,1834,5,5,5,7
52574242,420,16,12,917,6,4,5,3
52574263,423,22,21,917,9,5,7,5
52574285,425,30,17,2751,11,7,8,4
52574307,429,16,21,917,6,4,7,5
52574328,433,8,23,3668,4,2,4,6
52574350,437,9,8,917,6,2,4,2
52574373,442,16,15,917,6,4,4,4
52574394,447,27,16,2751,5,7,6,4
52574416,452,4,6,1834,3,1,0,2
52574438,456,30,22,1834,11,7,9,5
52574458,459,33,26,1834,10,8,10,6
52574482,462,17,21,917,8,4,7,5
52574507,466,4,12,1834,3,1,5,3
52574527,469,8,21,2751,4,2,7,5
52574550,473,7,23,3668,2,2,4,6
52574571,477,6,21,4585,0,2,7,5
52574591,481,25,28,917,8,6,7,7
52574611,484,15,1,3668,4,4,2,0
52574634,488,7,19,2751,2,2,3,5
52574655,491,27,22,2751,5,7,9,5
52574676,498,16,15,917,6,4,4,4
52574698,503,30,16,3668,11,7,6,4
52574718,507,30,11,5502,11,7,3,3
52574741,512,25,21,917,8,6,7,5
52574762,515,31,21,2751,6,8,7,5
52574783,519,19,33,4585,3,5,10,8
52574803,521,30,20,3668,11,7,5,5
52574825,524,22,21,917,9,5,7,5
52574846,528,19,27,1834,3,5,5,7
52574868,532,20,24,917,5,5,6,6
52574890,536,4,0,1834,3,1,0,0
52574913,540,31,19,2751,6,8,3,5
52574934,544,30,15,4585,11,7,4,4
52574958,548,4,0,1834,3,1,0,0
52574980,551,27,19,1834,5,7,3,5
52575000,554,7,21,3668,2,2,7,5
52575021,557,36,32,917,9,9,8,8
52575042,559,25,24,917,8,6,6,6
52575064,562,30,11,5502,11,7,3,3
52575086,567,20,11,1834,5,5,3,3
52575108,572,19,7,2751,3,5,2,2
52575128,574,16,25,1834,6,4,8,6
52575150,578,27,12,3668,5,7,5,3
52575177,583,12,16,917,5,3,6,4
52575198,587,24,16,1834,6,6,6,4
52575218,589,8,16,1834,4,2,6,4
52575240,595,8,11,917,4,2,3,3
52575263,600,7,0,1834,2,2,0,0
52575284,603,26,20,2751,10,6,5,5
52575305,606,11,13,1834,3,3,0,4
52575328,611,21,8,2751,7,5,4,2
52575348,614,0,3,917,0,0,1,1
52575375,618,21,29,1834,7,5,9,7
52575398,621,12,15,917,5,3,4,4
52575420,624,20,16,917,5,5,6,4
52575440,627,21,15,1834,7,5,4,4
52575461,631,30,24,2751,11,7,6,6
52575483,635,22,25,917,9,5,8,6
52575505,638,8,10,1834,4,2,1,3
52575529,642,1,11,2751,2,0,3,3
52575551,645,12,8,917,5,3,4,2
