,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
42229327,3,21,17,917,7,5,8,4
42229349,8,19,20,917,3,5,5,5
42229370,14,12,15,917,5,3,4,4
42229392,19,17,12,1834,8,4,5,3
42229417,24,10,14,917,1,3,2,4
42229437,29,10,11,917,1,3,3,3
42229462,33,26,20,2751,10,6,5,5
42229485,38,12,21,1834,5,3,7,5
42229505,44,28,20,1834,7,7,5,5
42229527,48,30,12,4585,11,7,5,3
42229547,52,11,14,917,3,3,2,4
42229569,57,11,15,917,3,3,4,4
42229593,62,7,16,2751,2,2,6,4
42229614,66,12,16,917,5,3,6,4
42229636,70,0,20,4585,0,0,5,5
42229656,75,7,3,917,2,2,1,1
42229681,81,26,16,2751,10,6,6,4
42229701,85,12,11,917,5,3,3,3
42229722,90,19,16,1834,3,5,6,4
42229743,97,29,17,2751,9,7,8,4
42229763,100,16,20,917,6,4,5,5
42229784,104,15,20,917,4,4,5,5
42229804,108,30,29,917,11,7,9,7
42229826,112,29,25,917,9,7,8,6
42229848,116,34,32,1834,12,8,8,8
42229868,120,0,11,2751,0,0,3,3
42229889,124,25,10,4585,8,6,1,3
42229910,128,33,25,1834,10,8,8,6
42229932,131,15,16,917,4,4,6,4
42229956,135,17,22,917,8,4,9,5
42229977,139,30,17,2751,11,7,8,4
42229999,144,22,30,1834,9,5,11,7
42230029,152,16,15,917,6,4,4,4
42230051,159,26,21,1834,10,6,7,5
42230071,163,33,16,3668,10,8,6,4
42230094,171,26,16,2751,10,6,6,4
42230114,176,12,16,917,5,3,6,4
42230137,181,16,21,917,6,4,7,5
42230159,187,16,20,917,6,4,5,5
42230180,192,25,32,1834,8,6,8,8
42230202,196,19,21,1834,3,5,7,5
42230223,199,17,20,1834,8,4,5,5
42230245,203,12,17,1834,5,3,8,4
42230268,207,0,19,4585,0,0,3,5
42230289,212,31,26,2751,6,8,10,6
42230313,216,25,16,1834,8,6,6,4
42230334,218,13,20,2751,0,4,5,5
42230355,224,12,16,917,5,3,6,4
42230375,230,7,10,917,2,2,1,3
42230399,233,29,20,2751,9,7,5,5
42230420,238,22,20,1834,9,5,5,5
42230442,243,6,7,917,0,2,2,2
42230467,248,18,20,1834,1,5,5,5
42230487,254,26,15,3668,10,6,4,4
42230509,258,26,21,1834,10,6,7,5
42230531,262,35,16,4585,7,9,6,4
42230553,266,6,14,1834,0,2,2,4
42230576,270,19,12,1834,3,5,5,3
42230596,275,14,21,2751,2,4,7,5
42230619,280,3,16,3668,1,1,6,4
42230640,284,24,12,2751,6,6,5,3
42230663,288,25,35,2751,8,6,7,9
42230684,292,12,21,1834,5,3,7,5
42230705,296,27,11,3668,5,7,3,3
42230725,301,33,16,3668,10,8,6,4
42230746,305,23,19,917,4,6,3,5
42230766,308,8,16,1834,4,2,6,4
42230788,312,5,3,1834,5,1,1,1
42230813,316,0,16,4585,0,0,6,4
42230834,320,21,11,2751,7,5,3,3
42230857,326,12,21,1834,5,3,7,5
42230877,329,32,23,2751,8,8,4,6
42230899,335,29,33,917,9,7,10,8
42230922,339,3,5,1834,1,1,5,1
42230945,343,27,21,1834,5,7,7,5
42230968,350,12,22,2751,5,3,9,5
42230991,355,8,15,1834,4,2,4,4
42231015,361,7,3,917,2,2,1,1
42231035,366,26,16,2751,10,6,6,4
42231057,369,8,17,2751,4,2,8,4
42231079,373,12,5,1834,5,3,5,1
42231100,378,4,2,917,3,1,4,0
42231120,381,29,16,2751,9,7,6,4
42231141,386,11,8,917,3,3,4,2
42231162,390,26,21,1834,10,6,7,5
42231184,393,25,27,1834,8,6,5,7
42231205,398,21,11,2751,7,5,3,3
42231226,401,25,15,2751,8,6,4,4
42231247,405,26,21,1834,10,6,7,5
42231268,411,16,15,917,6,4,4,4
42231290,416,8,21,2751,4,2,7,5
42231313,420,12,8,917,5,3,4,2
42231333,425,23,15,1834,4,6,4,4
42231357,430,7,11,917,2,2,3,3
42231377,435,23,21,1834,4,6,7,5
42231398,438,11,16,1834,3,3,6,4
42231422,442,7,16,2751,2,2,6,4
42231445,447,3,11,1834,1,1,3,3
42231468,453,30,22,1834,11,7,9,5
42231490,458,12,15,917,5,3,4,4
42231511,463,3,6,917,1,1,0,2
42231534,469,21,23,1834,7,5,4,6
42231557,474,12,11,917,5,3,3,3
42231578,477,29,15,3668,9,7,4,4
42231601,480,10,16,2751,1,3,6,4
42231622,485,16,18,2751,6,4,1,5
42231646,491,29,9,4585,9,7,6,2
42231669,496,29,26,917,9,7,10,6
42231690,499,21,29,1834,7,5,9,7
42231712,504,8,12,917,4,2,5,3
42231732,507,16,33,3668,6,4,10,8
42231756,512,14,12,1834,2,4,5,3
42231777,518,0,3,917,0,0,1,1
42231802,524,7,20,2751,2,2,5,5
42231822,527,16,15,917,6,4,4,4
42231843,531,13,20,2751,0,4,5,5
42231866,535,0,7,1834,0,0,2,2
42231889,540,1,33,7336,2,0,10,8
42231913,546,28,31,917,7,7,6,8
42231935,551,28,11,3668,7,7,3,3
42231955,556,12,15,917,5,3,4,4
42231977,560,14,5,2751,2,4,5,1
42231999,565,25,28,917,8,6,7,7
42232019,569,29,21,1834,9,7,7,5
42232039,573,12,0,3668,5,3,0,0
42232060,578,7,3,917,2,2,1,1
42232081,583,28,29,917,7,7,9,7
42232102,587,29,21,1834,9,7,7,5
42232124,591,31,26,2751,6,8,10,6
42232149,596,8,21,2751,4,2,7,5
42232172,602,26,20,2751,10,6,5,5
42232195,607,33,31,1834,10,8,6,8
42232217,611,12,16,917,5,3,6,4
42232239,616,15,20,917,4,4,5,5
42232259,620,0,3,917,0,0,1,1
42232282,622,11,14,917,3,3,2,4
42232302,626,17,11,2751,8,4,3,3
42232324,630,19,14,917,3,5,2,4
42232346,634,6,21,4585,0,2,7,5
42232366,638,3,22,5502,1,1,9,5
42232388,643,11,0,2751,3,3,0,0
42232409,647,7,12,1834,2,2,5,3
42232429,649,19,15,917,3,5,4,4
42232451,653,22,20,1834,9,5,5,5
