,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
23560721,0,6,7,917,0,2,2,2
23560744,4,26,21,1834,10,6,7,5
23560766,8,12,11,917,5,3,3,3
23560789,13,10,7,917,1,3,2,2
23560809,19,24,21,917,6,6,7,5
23560836,24,6,15,2751,0,2,4,4
23560856,27,33,29,917,10,8,9,7
23560879,32,23,4,4585,4,6,3,1
23560902,37,21,16,917,7,5,6,4
23560923,40,20,17,1834,5,5,8,4
23560945,43,26,12,3668,10,6,5,3
23560966,48,29,25,917,9,7,8,6
23560988,52,15,11,917,4,4,3,3
23561012,55,29,24,1834,9,7,6,6
23561036,60,23,20,917,4,6,5,5
23561058,65,10,4,1834,1,3,3,1
23561078,68,25,15,2751,8,6,4,4
23561099,73,14,0,3668,2,4,0,0
23561119,78,16,3,3668,6,4,1,1
23561140,80,31,33,1834,6,8,10,8
23561160,85,15,20,917,4,4,5,5
23561182,88,36,23,3668,9,9,4,6
23561205,93,23,21,1834,4,6,7,5
23561227,97,30,25,1834,11,7,8,6
23561251,100,16,17,917,6,4,8,4
23561276,107,4,1,917,3,1,2,0
23561297,110,16,20,917,6,4,5,5
23561321,114,26,12,3668,10,6,5,3
23561344,118,16,10,2751,6,4,1,3
23561367,122,7,16,2751,2,2,6,4
23561388,126,0,3,917,0,0,1,1
23561413,131,8,15,1834,4,2,4,4
23561433,134,29,25,917,9,7,8,6
23561459,139,13,3,2751,0,4,1,1
23561480,141,16,26,2751,6,4,10,6
23561501,145,26,21,1834,10,6,7,5
23561523,148,15,20,917,4,4,5,5
23561549,153,29,26,917,9,7,10,6
23561570,156,10,27,3668,1,3,5,7
23561591,159,15,17,1834,4,4,8,4
23561614,161,11,8,917,3,3,4,2
23561636,166,12,16,917,5,3,6,4
23561658,169,14,20,1834,2,4,5,5
23561679,172,12,25,2751,5,3,8,6
23561701,175,13,25,4585,0,4,8,6
23561722,180,11,21,2751,3,3,7,5
23561745,183,12,16,917,5,3,6,4
23561767,186,23,15,1834,4,6,4,4
23561788,190,16,0,4585,6,4,0,0
23561808,194,29,23,2751,9,7,4,6
23561829,197,29,21,1834,9,7,7,5
23561851,200,0,8,2751,0,0,4,2
23561873,204,29,20,2751,9,7,5,5
23561896,207,27,30,2751,5,7,11,7
23561916,212,26,21,1834,10,6,7,5
23561939,217,21,0,5502,7,5,0,0
23561962,220,29,21,1834,9,7,7,5
23561984,222,26,20,2751,10,6,5,5
23562007,227,9,16,1834,6,2,6,4
23562029,231,3,1,917,1,1,2,0
23562051,236,20,16,917,5,5,6,4
23562075,240,12,21,1834,5,3,7,5
23562097,243,19,21,1834,3,5,7,5
23562118,245,25,31,1834,8,6,6,8
23562139,249,26,15,3668,10,6,4,4
23562161,253,10,11,917,1,3,3,3
23562184,257,16,15,917,6,4,4,4
23562206,260,20,3,3668,5,5,1,1
23562229,265,21,22,917,7,5,9,5
23562251,269,0,16,4585,0,0,6,4
23562271,272,25,11,3668,8,6,3,3
23562292,275,16,15,917,6,4,4,4
23562314,280,22,21,917,9,5,7,5
23562335,284,12,21,1834,5,3,7,5
23562357,288,26,12,3668,10,6,5,3
23562380,291,29,12,3668,9,7,5,3
23562404,296,7,16,2751,2,2,6,4
23562427,299,15,11,917,4,4,3,3
23562448,302,19,20,917,3,5,5,5
23562469,306,13,15,1834,0,4,4,4
23562491,309,29,25,917,9,7,8,6
23562512,312,16,19,1834,6,4,3,5
23562534,316,23,27,917,4,6,5,7
23562555,320,16,12,917,6,4,5,3
23562576,324,16,21,917,6,4,7,5
23562596,326,19,18,917,3,5,1,5
23562617,329,15,5,2751,4,4,5,1
23562640,334,33,21,2751,10,8,7,5
23562664,338,19,12,1834,3,5,5,3
23562686,342,11,12,917,3,3,5,3
23562707,346,25,20,1834,8,6,5,5
23562727,350,0,12,3668,0,0,5,3
23562749,354,1,16,3668,2,0,6,4
23562771,356,16,19,1834,6,4,3,5
23562792,359,20,27,1834,5,5,5,7
23562813,363,15,10,1834,4,4,1,3
23562836,368,25,16,1834,8,6,6,4
23562858,370,10,11,917,1,3,3,3
23562880,373,6,11,1834,0,2,3,3
23562900,377,25,33,1834,8,6,10,8
23562923,380,20,15,917,5,5,4,4
23562945,383,8,15,1834,4,2,4,4
23562966,387,7,0,1834,2,2,0,0
23562989,390,21,26,1834,7,5,10,6
23563011,395,25,20,1834,8,6,5,5
23563031,397,7,15,1834,2,2,4,4
23563053,400,25,20,1834,8,6,5,5
23563075,403,22,15,2751,9,5,4,4
23563095,406,22,16,1834,9,5,6,4
23563117,409,16,12,917,6,4,5,3
23563141,413,32,23,2751,8,8,4,6
23563162,417,29,23,2751,9,7,4,6
23563183,421,28,27,917,7,7,5,7
23563203,423,16,21,917,6,4,7,5
23563224,426,20,16,917,5,5,6,4
23563248,430,20,21,917,5,5,7,5
23563269,434,3,1,917,1,1,2,0
23563292,438,16,23,1834,6,4,4,6
23563315,440,0,4,1834,0,0,3,1
23563337,443,7,16,2751,2,2,6,4
23563357,446,26,16,2751,10,6,6,4
23563378,450,5,22,4585,5,1,9,5
23563399,454,3,17,4585,1,1,8,4
23563419,457,25,29,917,8,6,9,7
23563440,460,29,26,917,9,7,10,6
23563460,464,16,17,917,6,4,8,4
