,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
31542496,2,11,0,2751,3,3,0,0
31542516,6,11,20,1834,3,3,5,5
31542540,11,26,16,2751,10,6,6,4
31542562,14,31,29,1834,6,8,9,7
31542585,17,20,19,917,5,5,3,5
31542607,22,25,16,1834,8,6,6,4
31542629,27,20,15,917,5,5,4,4
31542650,32,35,27,1834,7,9,5,7
31542671,35,14,20,1834,2,4,5,5
31542692,42,15,21,1834,4,4,7,5
31542716,44,5,22,4585,5,1,9,5
31542737,48,35,25,2751,7,9,8,6
31542757,53,27,16,2751,5,7,6,4
31542779,57,32,31,917,8,8,6,8
31542802,61,20,22,1834,5,5,9,5
31542823,66,8,15,1834,4,2,4,4
31542845,70,26,21,1834,10,6,7,5
31542871,76,26,21,1834,10,6,7,5
31542892,80,10,3,1834,1,3,1,1
31542915,84,25,15,2751,8,6,4,4
31542936,88,16,21,917,6,4,7,5
31542956,91,0,21,5502,0,0,7,5
31542977,97,29,11,4585,9,7,3,3
31543001,100,12,16,917,5,3,6,4
31543024,106,9,22,3668,6,2,9,5
31543045,111,16,21,917,6,4,7,5
31543066,114,37,20,4585,11,9,5,5
31543090,121,7,23,3668,2,2,4,6
31543113,125,0,6,1834,0,0,0,2
31543137,131,16,15,917,6,4,4,4
31543160,135,31,32,917,6,8,8,8
31543182,140,12,6,2751,5,3,0,2
31543205,143,29,25,917,9,7,8,6
31543225,148,25,16,1834,8,6,6,4
31543247,152,13,11,1834,0,4,3,3
31543269,157,11,16,1834,3,3,6,4
31543293,161,7,8,917,2,2,4,2
31543314,166,26,21,1834,10,6,7,5
31543335,169,18,13,917,1,5,0,4
31543357,174,14,11,917,2,4,3,3
31543382,179,15,18,1834,4,4,1,5
31543407,184,18,12,2751,1,5,5,3
31543428,190,23,15,1834,4,6,4,4
31543448,193,32,34,1834,8,8,12,8
31543469,196,30,16,3668,11,7,6,4
31543490,200,12,16,917,5,3,6,4
31543512,204,23,27,917,4,6,5,7
31543534,208,26,21,1834,10,6,7,5
31543557,212,19,30,4585,3,5,11,7
31543578,217,11,1,2751,3,3,2,0
31543599,222,15,29,3668,4,4,9,7
31543623,226,16,3,3668,6,4,1,1
31543647,231,15,21,1834,4,4,7,5
31543668,236,25,4,4585,8,6,3,1
31543695,242,21,15,1834,7,5,4,4
31543716,247,27,19,1834,5,7,3,5
31543740,252,15,16,917,4,4,6,4
31543764,259,22,8,3668,9,5,4,2
31543786,264,27,25,1834,5,7,8,6
31543807,268,14,23,1834,2,4,4,6
31543829,271,22,16,1834,9,5,6,4
31543850,275,21,16,917,7,5,6,4
31543874,278,30,33,917,11,7,10,8
31543895,282,8,12,917,4,2,5,3
31543920,286,28,10,4585,7,7,1,3
31543940,288,20,18,1834,5,5,1,5
31543963,293,13,21,3668,0,4,7,5
31543983,296,3,6,917,1,1,0,2
31544007,300,26,20,2751,10,6,5,5
31544029,304,29,23,2751,9,7,4,6
31544051,308,15,21,1834,4,4,7,5
31544072,312,28,24,917,7,7,6,6
31544097,318,13,3,2751,0,4,1,1
31544119,322,5,2,917,5,1,4,0
31544140,326,16,15,917,6,4,4,4
31544163,330,14,26,4585,2,4,10,6
31544185,334,26,16,2751,10,6,6,4
31544206,337,12,21,1834,5,3,7,5
31544230,343,7,3,917,2,2,1,1
31544252,348,25,12,2751,8,6,5,3
31544274,354,29,25,917,9,7,8,6
31544297,359,22,0,6419,9,5,0,0
31544320,362,0,21,5502,0,0,7,5
31544343,367,27,23,917,5,7,4,6
31544364,372,24,21,917,6,6,7,5
31544387,376,20,12,1834,5,5,5,3
31544409,381,20,21,917,5,5,7,5
31544429,385,6,0,1834,0,2,0,0
31544452,389,16,10,2751,6,4,1,3
31544474,392,16,20,917,6,4,5,5
31544494,398,29,25,917,9,7,8,6
31544516,403,21,18,2751,7,5,1,5
31544536,405,25,21,917,8,6,7,5
31544558,408,15,16,917,4,4,6,4
31544580,412,12,0,3668,5,3,0,0
31544600,417,12,16,917,5,3,6,4
31544622,421,19,16,1834,3,5,6,4
31544644,425,25,21,917,8,6,7,5
31544666,429,16,21,917,6,4,7,5
31544689,435,26,21,1834,10,6,7,5
31544714,438,29,16,2751,9,7,6,4
31544739,442,3,15,2751,1,1,4,4
31544759,446,1,6,1834,2,0,0,2
31544779,451,29,23,2751,9,7,4,6
31544801,455,29,21,1834,9,7,7,5
31544823,460,4,12,1834,3,1,5,3
31544843,463,11,18,1834,3,3,1,5
31544863,466,36,15,4585,9,9,4,4
31544884,469,1,22,5502,2,0,9,5
31544905,474,6,7,917,0,2,2,2
31544927,478,29,31,1834,9,7,6,8
31544949,483,25,28,917,8,6,7,7
31544972,488,3,16,3668,1,1,6,4
31544995,491,33,29,917,10,8,9,7
31545016,495,27,20,1834,5,7,5,5
31545041,498,18,29,4585,1,5,9,7
31545063,503,12,16,917,5,3,6,4
31545088,508,12,8,917,5,3,4,2
31545111,512,14,20,1834,2,4,5,5
31545132,516,26,15,3668,10,6,4,4
31545154,519,4,5,917,3,1,5,1
31545177,523,12,0,3668,5,3,0,0
31545200,527,21,26,1834,7,5,10,6
31545221,533,10,8,1834,1,3,4,2
31545242,537,10,21,3668,1,3,7,5
31545263,542,12,3,2751,5,3,1,1
31545283,545,11,10,917,3,3,1,3
31545305,549,16,21,917,6,4,7,5
31545327,551,16,17,917,6,4,8,4
31545348,555,31,21,2751,6,8,7,5
31545368,558,29,30,917,9,7,11,7
31545391,562,29,21,1834,9,7,7,5
31545416,567,31,0,7336,6,8,0,0
31545440,571,7,21,3668,2,2,7,5
31545462,576,25,21,917,8,6,7,5
31545484,581,31,36,1834,6,8,9,9
31545505,584,29,0,7336,9,7,0,0
31545530,588,25,26,917,8,6,10,6
31545551,592,27,21,1834,5,7,7,5
31545571,595,0,2,1834,0,0,4,0
31545593,599,8,21,2751,4,2,7,5
31545613,605,16,25,1834,6,4,8,6
31545636,609,29,15,3668,9,7,4,4
31545661,614,9,20,2751,6,2,5,5
31545685,618,0,10,2751,0,0,1,3
31545709,623,27,29,1834,5,7,9,7
31545732,628,15,11,917,4,4,3,3
31545755,632,20,16,917,5,5,6,4
31545777,636,29,15,3668,9,7,4,4
31545798,640,29,33,917,9,7,10,8
31545819,643,14,3,2751,2,4,1,1
31545841,647,8,16,1834,4,2,6,4
31545862,650,12,3,2751,5,3,1,1
31545882,654,6,21,4585,0,2,7,5
31545904,657,16,25,1834,6,4,8,6
31545927,662,20,11,1834,5,5,3,3
31545948,665,0,16,4585,0,0,6,4
31545972,671,3,8,1834,1,1,4,2
31545992,675,29,26,917,9,7,10,6
31546013,679,19,13,1834,3,5,0,4
31546035,683,29,16,2751,9,7,6,4
31546056,689,12,9,917,5,3,6,2
31546082,692,15,0,3668,4,4,0,0
31546102,695,16,11,1834,6,4,3,3
31546124,699,14,20,1834,2,4,5,5
