,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
8332406,0,16,11,1834,6,4,3,3
8332427,6,14,20,1834,2,4,5,5
8332450,11,33,25,1834,10,8,8,6
8332470,15,21,0,5502,7,5,0,0
8332491,19,19,21,1834,3,5,7,5
8332512,23,12,11,917,5,3,3,3
8332533,26,17,8,2751,8,4,4,2
8332554,30,5,8,917,5,1,4,2
8332576,34,11,0,2751,3,3,0,0
8332597,37,7,10,917,2,2,1,3
8332618,41,9,21,2751,6,2,7,5
8332640,45,20,16,917,5,5,6,4
8332661,49,14,16,1834,2,4,6,4
8332681,53,15,12,917,4,4,5,3
8332702,58,8,16,1834,4,2,6,4
8332723,62,27,21,1834,5,7,7,5
8332747,66,16,8,1834,6,4,4,2
8332768,70,11,10,917,3,3,1,3
8332789,73,29,22,1834,9,7,9,5
8332810,76,16,12,917,6,4,5,3
8332830,79,26,29,917,10,6,9,7
8332851,82,15,16,917,4,4,6,4
8332874,87,11,15,917,3,3,4,4
8332896,92,20,16,917,5,5,6,4
8332916,96,21,25,917,7,5,8,6
8332940,100,15,25,2751,4,4,8,6
8332962,105,11,10,917,3,3,1,3
8332985,110,16,15,917,6,4,4,4
8333007,113,9,14,2751,6,2,2,4
8333032,118,31,32,917,6,8,8,8
8333053,121,26,13,5502,10,6,0,4
8333076,127,4,0,1834,3,1,0,0
8333099,131,16,21,917,6,4,7,5
8333122,135,29,25,917,9,7,8,6
8333143,139,14,11,917,2,4,3,3
8333168,145,15,12,917,4,4,5,3
8333193,149,21,16,917,7,5,6,4
8333216,153,16,25,1834,6,4,8,6
8333239,158,35,32,917,7,9,8,8
8333261,160,27,21,1834,5,7,7,5
8333285,165,30,19,4585,11,7,3,5
8333306,169,8,12,917,4,2,5,3
8333326,172,29,31,1834,9,7,6,8
8333351,177,6,16,3668,0,2,6,4
8333372,180,6,14,1834,0,2,2,4
8333395,184,12,21,1834,5,3,7,5
8333418,187,35,32,917,7,9,8,8
8333440,190,23,16,1834,4,6,6,4
8333462,196,6,1,1834,0,2,2,0
8333488,201,32,20,2751,8,8,5,5
8333514,206,14,6,1834,2,4,0,2
8333536,211,12,16,917,5,3,6,4
8333558,214,0,21,5502,0,0,7,5
8333580,219,21,22,917,7,5,9,5
8333602,221,27,22,2751,5,7,9,5
8333623,226,11,12,917,3,3,5,3
8333643,229,27,36,2751,5,7,9,9
8333664,232,16,21,917,6,4,7,5
8333689,238,13,16,2751,0,4,6,4
8333710,242,30,15,4585,11,7,4,4
8333732,247,29,31,1834,9,7,6,8
8333755,250,34,33,917,12,8,10,8
8333775,253,15,11,917,4,4,3,3
8333795,257,26,12,3668,10,6,5,3
8333817,262,22,30,1834,9,5,11,7
8333837,267,33,32,917,10,8,8,8
