,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
24985843,1,16,15,917,6,4,4,4
24985866,6,16,15,917,6,4,4,4
24985886,10,11,10,917,3,3,1,3
24985907,14,8,6,1834,4,2,0,2
24985930,18,4,23,4585,3,1,4,6
24985952,22,15,33,4585,4,4,10,8
24985974,24,17,22,917,8,4,9,5
24985994,28,0,14,3668,0,0,2,4
24986016,32,22,6,5502,9,5,0,2
24986037,36,3,11,1834,1,1,3,3
24986058,39,35,31,917,7,9,6,8
24986078,43,21,26,1834,7,5,10,6
24986100,47,11,15,917,3,3,4,4
24986122,50,6,20,3668,0,2,5,5
24986144,54,10,7,917,1,3,2,2
24986168,58,23,20,917,4,6,5,5
24986191,63,14,3,2751,2,4,1,1
24986213,66,26,16,2751,10,6,6,4
24986236,71,3,5,1834,1,1,5,1
24986258,75,12,15,917,5,3,4,4
24986279,79,14,10,917,2,4,1,3
24986305,84,25,23,1834,8,6,4,6
24986328,88,16,15,917,6,4,4,4
24986349,91,6,3,917,0,2,1,1
24986369,95,25,21,917,8,6,7,5
24986390,100,25,23,1834,8,6,4,6
24986413,102,14,11,917,2,4,3,3
24986434,106,26,16,2751,10,6,6,4
24986455,108,29,25,917,9,7,8,6
24986479,112,15,8,1834,4,4,4,2
24986501,116,13,10,917,0,4,1,3
24986522,119,14,16,1834,2,4,6,4
24986542,124,8,19,2751,4,2,3,5
24986564,128,20,16,917,5,5,6,4
24986586,133,25,7,4585,8,6,2,2
24986610,137,16,20,917,6,4,5,5
24986631,141,21,26,1834,7,5,10,6
24986654,145,9,12,917,6,2,5,3
24986677,150,5,16,2751,5,1,6,4
24986700,154,3,13,2751,1,1,0,4
24986727,158,27,32,1834,5,7,8,8
24986749,161,14,15,917,2,4,4,4
24986773,165,26,15,3668,10,6,4,4
24986795,169,11,20,1834,3,3,5,5
24986815,173,15,16,917,4,4,6,4
24986835,178,6,8,1834,0,2,4,2
24986858,181,35,20,3668,7,9,5,5
24986879,185,20,12,1834,5,5,5,3
24986900,188,21,26,1834,7,5,10,6
24986923,193,11,21,2751,3,3,7,5
24986946,198,16,21,917,6,4,7,5
24986967,200,21,17,917,7,5,8,4
24986995,206,14,11,917,2,4,3,3
24987016,208,25,16,1834,8,6,6,4
24987039,213,15,16,917,4,4,6,4
24987060,217,26,30,917,10,6,11,7
24987083,220,17,21,917,8,4,7,5
24987103,226,15,21,1834,4,4,7,5
24987125,230,12,15,917,5,3,4,4
24987146,235,15,11,917,4,4,3,3
24987168,239,4,10,1834,3,1,1,3
24987189,242,26,20,2751,10,6,5,5
24987210,245,32,21,2751,8,8,7,5
24987233,250,15,16,917,4,4,6,4
24987258,255,23,11,2751,4,6,3,3
24987281,259,16,20,917,6,4,5,5
24987302,263,29,21,1834,9,7,7,5
24987325,267,29,16,2751,9,7,6,4
24987346,271,10,21,3668,1,3,7,5
24987369,275,35,16,4585,7,9,6,4
24987391,279,25,19,2751,8,6,3,5
24987412,282,14,25,3668,2,4,8,6
24987434,287,19,16,1834,3,5,6,4
24987457,292,26,20,2751,10,6,5,5
24987479,295,3,1,917,1,1,2,0
24987503,300,12,1,2751,5,3,2,0
24987526,304,20,23,917,5,5,4,6
24987549,311,8,3,1834,4,2,1,1
24987571,313,0,7,1834,0,0,2,2
24987595,318,27,23,917,5,7,4,6
24987615,322,26,15,3668,10,6,4,4
24987637,326,21,25,917,7,5,8,6
24987659,330,14,24,2751,2,4,6,6
24987679,334,0,12,3668,0,0,5,3
24987701,338,21,15,1834,7,5,4,4
24987722,342,15,30,4585,4,4,11,7
24987745,346,8,3,1834,4,2,1,1
24987771,351,6,3,917,0,2,1,1
24987791,354,12,21,1834,5,3,7,5
24987811,357,11,9,1834,3,3,6,2
24987834,361,20,21,917,5,5,7,5
24987855,365,25,26,917,8,6,10,6
24987875,369,26,21,1834,10,6,7,5
24987896,372,29,33,917,9,7,10,8
24987916,376,16,12,917,6,4,5,3
24987938,381,21,12,1834,7,5,5,3
24987960,386,0,7,1834,0,0,2,2
24987981,389,8,10,1834,4,2,1,3
24988002,394,20,17,1834,5,5,8,4
24988022,398,16,20,917,6,4,5,5
24988042,401,32,20,2751,8,8,5,5
