,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
68698368,3,15,20,917,4,4,5,5
68698388,9,25,26,917,8,6,10,6
68698410,13,20,25,1834,5,5,8,6
68698431,19,26,30,917,10,6,11,7
68698452,25,14,29,4585,2,4,9,7
68698472,28,3,4,917,1,1,3,1
68698495,33,31,20,2751,6,8,5,5
68698516,37,16,11,1834,6,4,3,3
68698536,42,16,21,917,6,4,7,5
68698561,47,3,7,917,1,1,2,2
68698581,51,29,16,2751,9,7,6,4
68698602,55,15,20,917,4,4,5,5
68698623,58,27,20,1834,5,7,5,5
68698647,62,29,22,1834,9,7,9,5
68698668,67,25,29,917,8,6,9,7
68698692,73,16,11,1834,6,4,3,3
68698712,77,10,15,1834,1,3,4,4
68698732,81,22,21,917,9,5,7,5
68698756,85,25,21,917,8,6,7,5
68698778,89,21,15,1834,7,5,4,4
68698798,94,7,22,4585,2,2,9,5
68698819,99,26,11,4585,10,6,3,3
68698841,102,24,31,1834,6,6,6,8
68698863,107,25,20,1834,8,6,5,5
68698887,111,14,16,1834,2,4,6,4
68698908,116,5,12,1834,5,1,5,3
68698931,120,14,11,917,2,4,3,3
68698951,127,23,27,917,4,6,5,7
68698974,131,16,21,917,6,4,7,5
68698996,137,32,21,2751,8,8,7,5
68699017,141,31,16,3668,6,8,6,4
68699040,146,29,26,917,9,7,10,6
68699060,149,21,20,917,7,5,5,5
68699082,151,26,21,1834,10,6,7,5
68699105,156,24,20,917,6,6,5,5
68699127,160,8,12,917,4,2,5,3
68699149,164,25,20,1834,8,6,5,5
68699174,170,19,26,3668,3,5,10,6
68699196,174,29,31,1834,9,7,6,8
68699219,180,8,14,1834,4,2,2,4
68699241,185,4,16,2751,3,1,6,4
68699261,188,26,17,1834,10,6,8,4
68699284,193,12,7,1834,5,3,2,2
68699306,199,19,0,4585,3,5,0,0
68699328,205,17,16,917,8,4,6,4
68699348,210,1,6,1834,2,0,0,2
68699369,216,21,20,917,7,5,5,5
