,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
73880852,1,20,15,917,5,5,4,4
73880872,4,28,12,3668,7,7,5,3
73880897,9,15,16,917,4,4,6,4
73880920,13,35,33,1834,7,9,10,8
73880942,16,35,33,1834,7,9,10,8
73880963,21,16,11,1834,6,4,3,3
73880984,25,22,25,917,9,5,8,6
73881005,29,3,0,917,1,1,0,0
73881029,33,36,20,3668,9,9,5,5
73881054,37,20,3,3668,5,5,1,1
73881078,43,15,20,917,4,4,5,5
73881101,46,28,24,917,7,7,6,6
73881123,52,25,16,1834,8,6,6,4
73881144,56,11,23,2751,3,3,4,6
73881166,62,8,6,1834,4,2,0,2
73881189,65,6,3,917,0,2,1,1
73881210,68,8,15,1834,4,2,4,4
73881231,72,29,26,917,9,7,10,6
73881252,75,22,4,4585,9,5,3,1
73881273,79,31,19,2751,6,8,3,5
73881294,83,31,35,917,6,8,7,9
73881315,87,7,21,3668,2,2,7,5
73881336,91,27,16,2751,5,7,6,4
73881358,95,20,18,1834,5,5,1,5
73881378,99,32,10,5502,8,8,1,3
73881402,103,20,21,917,5,5,7,5
73881423,106,16,12,917,6,4,5,3
73881445,111,14,16,1834,2,4,6,4
73881466,114,27,21,1834,5,7,7,5
73881487,118,30,21,2751,11,7,7,5
73881508,121,15,21,1834,4,4,7,5
73881529,125,21,17,917,7,5,8,4
73881550,129,11,21,2751,3,3,7,5
73881572,134,27,22,2751,5,7,9,5
73881594,139,25,21,917,8,6,7,5
73881616,143,8,26,4585,4,2,10,6
73881636,146,16,20,917,6,4,5,5
73881660,151,11,25,3668,3,3,8,6
73881681,157,0,11,2751,0,0,3,3
73881702,163,21,16,917,7,5,6,4
73881724,168,20,18,1834,5,5,1,5
73881746,172,6,11,1834,0,2,3,3
73881767,175,20,19,917,5,5,3,5
73881789,177,31,29,1834,6,8,9,7
73881809,181,7,10,917,2,2,1,3
73881833,185,3,12,2751,1,1,5,3
73881854,190,12,11,917,5,3,3,3
73881875,194,6,8,1834,0,2,4,2
73881896,198,14,18,917,2,4,1,5
73881916,202,33,21,2751,10,8,7,5
73881937,207,24,15,1834,6,6,4,4
73881959,212,19,21,1834,3,5,7,5
73881981,216,12,21,1834,5,3,7,5
73882002,222,16,21,917,6,4,7,5
73882027,228,10,3,1834,1,3,1,1
73882048,232,3,12,2751,1,1,5,3
73882069,236,7,21,3668,2,2,7,5
73882090,240,22,21,917,9,5,7,5
73882112,244,21,25,917,7,5,8,6
73882133,247,4,5,917,3,1,5,1
73882157,252,23,14,1834,4,6,2,4
73882179,257,7,4,917,2,2,3,1
73882201,263,9,0,3668,6,2,0,0
73882222,266,2,25,5502,4,0,8,6
73882242,269,6,10,917,0,2,1,3
73882265,274,37,36,917,11,9,9,9
73882285,277,11,17,2751,3,3,8,4
73882307,283,16,21,917,6,4,7,5
73882327,287,7,11,917,2,2,3,3
73882347,289,18,15,1834,1,5,4,4
73882367,292,5,12,1834,5,1,5,3
73882388,295,11,20,1834,3,3,5,5
73882409,300,20,21,917,5,5,7,5
73882435,305,6,14,1834,0,2,2,4
73882458,310,0,21,5502,0,0,7,5
73882478,314,24,21,917,6,6,7,5
73882498,317,16,21,917,6,4,7,5
73882520,323,21,0,5502,7,5,0,0
73882542,326,21,17,917,7,5,8,4
73882564,331,16,21,917,6,4,7,5
73882586,335,8,15,1834,4,2,4,4
73882606,340,30,21,2751,11,7,7,5
73882629,344,21,15,1834,7,5,4,4
73882649,347,26,20,2751,10,6,5,5
73882671,350,9,0,3668,6,2,0,0
73882692,354,14,23,1834,2,4,4,6
73882715,358,26,15,3668,10,6,4,4
73882737,362,29,15,3668,9,7,4,4
73882757,366,10,20,2751,1,3,5,5
73882782,371,4,12,1834,3,1,5,3
73882807,375,12,15,917,5,3,4,4
73882830,380,14,5,2751,2,4,5,1
73882853,382,25,29,917,8,6,9,7
73882873,385,21,0,5502,7,5,0,0
73882895,389,25,21,917,8,6,7,5
73882918,393,32,31,917,8,8,6,8
73882939,397,27,21,1834,5,7,7,5
73882961,401,19,12,1834,3,5,5,3
73882984,405,16,15,917,6,4,4,4
73883010,409,30,16,3668,11,7,6,4
73883030,414,11,0,2751,3,3,0,0
73883051,417,7,8,917,2,2,4,2
73883074,422,11,3,1834,3,3,1,1
73883097,428,25,16,1834,8,6,6,4
