,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
33148574,3,7,8,918,4,2,1,3
33148589,6,5,3,459,0,2,1,1
33148595,7,5,9,918,0,2,3,3
33148714,29,6,7,459,2,2,4,2
33148818,47,2,5,1377,4,0,0,2
33148875,60,3,10,1377,1,1,5,3
33148920,68,4,9,918,3,1,3,3
33149111,105,7,4,459,4,2,3,1
33149350,152,9,4,918,3,3,3,1
33149447,170,4,5,918,3,1,0,2
33149517,185,8,5,459,1,3,0,2
33149542,190,0,10,1836,0,0,5,3
33149704,219,4,0,918,3,1,0,0
33149853,251,6,0,918,2,2,0,0
33149859,252,7,8,918,4,2,1,3
33149918,266,5,7,918,0,2,4,2
33149952,271,5,10,1377,0,2,5,3
33149971,274,2,6,918,4,0,2,2
33150095,293,0,6,918,0,0,2,2
33150096,293,8,3,918,1,3,1,1
33150169,305,0,7,1377,0,0,4,2
33150193,309,3,9,918,1,1,3,3
33150201,310,4,0,918,3,1,0,0
33150315,332,9,4,918,3,3,3,1
33150374,344,10,8,918,5,3,1,3
33150440,358,0,7,1377,0,0,4,2
33150463,362,10,5,1377,5,3,0,2
33150598,388,5,4,918,0,2,3,1
33150608,390,4,1,459,3,1,2,0
33150715,408,8,3,918,1,3,1,1
33150717,408,8,7,918,1,3,4,2
33150898,440,9,2,1377,3,3,4,0
33150955,450,10,4,918,5,3,3,1
33151035,465,5,9,918,0,2,3,3
33151072,471,8,10,918,1,3,5,3
33151138,486,7,2,918,4,2,4,0
33151170,490,4,7,459,3,1,4,2
33151176,492,3,2,918,1,1,4,0
33151263,506,10,2,1377,5,3,4,0
33151397,531,8,5,459,1,3,0,2
33151411,533,8,7,918,1,3,4,2
33151422,535,3,5,459,1,1,0,2
33151560,558,7,5,918,4,2,0,2
33151689,582,4,0,918,3,1,0,0
33152141,661,8,7,918,1,3,4,2
33152183,668,8,10,918,1,3,5,3
33152234,679,2,10,1377,4,0,5,3
33152241,680,0,1,459,0,0,2,0
33152315,693,0,4,918,0,0,3,1
33152532,731,8,7,918,1,3,4,2
33152596,744,5,9,918,0,2,3,3
33152662,757,5,4,918,0,2,3,1
33152689,763,4,1,459,3,1,2,0
33152771,777,10,1,1377,5,3,2,0
33152822,787,8,9,459,1,3,3,3
33152967,809,3,5,459,1,1,0,2
33153065,826,7,9,459,4,2,3,3
33153097,834,7,5,918,4,2,0,2
33153149,844,6,9,459,2,2,3,3
33153247,863,2,9,1377,4,0,3,3
33153307,875,10,5,1377,5,3,0,2
33153343,880,10,4,918,5,3,3,1
33153345,881,8,10,918,1,3,5,3
33153468,903,2,4,459,4,0,3,1
33153599,929,9,4,918,3,3,3,1
33153628,935,10,0,1836,5,3,0,0
33153645,939,6,9,459,2,2,3,3
33153678,947,0,7,1377,0,0,4,2
33153699,949,0,10,1836,0,0,5,3
33153764,961,4,3,459,3,1,1,1
33153770,962,10,6,918,5,3,2,2
33153813,970,10,4,918,5,3,3,1
33153871,979,1,9,1377,2,0,3,3
33153896,983,7,10,459,4,2,5,3
33153928,989,8,7,918,1,3,4,2
33153935,990,0,8,1377,0,0,1,3
33154052,1008,9,4,918,3,3,3,1
33154102,1020,1,9,1377,2,0,3,3
33154109,1020,7,2,918,4,2,4,0
33154132,1024,4,5,918,3,1,0,2
33154197,1038,2,6,918,4,0,2,2
33154282,1053,3,9,918,1,1,3,3
33154345,1062,3,4,459,1,1,3,1
33154581,1102,10,3,1377,5,3,1,1
33154606,1106,7,6,459,4,2,2,2
33154657,1116,8,6,459,1,3,2,2
33154841,1152,3,1,459,1,1,2,0
33155003,1184,7,9,459,4,2,3,3
33155011,1185,4,1,459,3,1,2,0
33155188,1219,8,7,918,1,3,4,2
33155225,1226,3,9,918,1,1,3,3
33155367,1251,3,7,918,1,1,4,2
33155574,1291,8,7,918,1,3,4,2
33155585,1292,8,2,1377,1,3,4,0
33155647,1302,0,1,459,0,0,2,0
33155827,1336,2,5,1377,4,0,0,2
33155842,1338,10,7,459,5,3,4,2
33155858,1342,9,5,918,3,3,0,2
33156045,1373,5,10,1377,0,2,5,3
33156137,1388,5,4,918,0,2,3,1
33156159,1393,10,2,1377,5,3,4,0
33156223,1405,2,0,918,4,0,0,0
33156309,1421,1,6,918,2,0,2,2
33156344,1427,3,7,918,1,1,4,2
33156389,1438,4,5,918,3,1,0,2
33156401,1440,7,2,918,4,2,4,0
33156443,1446,2,7,918,4,0,4,2
33156472,1451,7,8,918,4,2,1,3
33156586,1471,9,6,459,3,3,2,2
33156588,1472,7,3,918,4,2,1,1
33156599,1474,2,10,1377,4,0,5,3
33156740,1504,0,7,1377,0,0,4,2
33156752,1507,10,7,459,5,3,4,2
33156813,1518,7,6,459,4,2,2,2
33156894,1530,3,9,918,1,1,3,3
33157021,1554,4,10,918,3,1,5,3
33157072,1562,5,1,918,0,2,2,0
33157163,1577,9,8,459,3,3,1,3
33157254,1594,4,9,918,3,1,3,3
33157301,1602,3,10,1377,1,1,5,3
33157304,1602,1,6,918,2,0,2,2
33157458,1629,8,5,459,1,3,0,2
33157479,1632,7,2,918,4,2,4,0
33157520,1642,8,9,459,1,3,3,3
33157528,1642,9,5,918,3,3,0,2
33157554,1645,5,9,918,0,2,3,3
33157700,1674,5,9,918,0,2,3,3
33157721,1678,2,9,1377,4,0,3,3
33157853,1704,5,9,918,0,2,3,3
33157891,1710,0,3,459,0,0,1,1
33157956,1722,10,5,1377,5,3,0,2
33157998,1731,5,7,918,0,2,4,2
33158007,1733,5,1,918,0,2,2,0
33158123,1757,7,4,459,4,2,3,1
33158150,1765,7,1,918,4,2,2,0
33158249,1781,1,9,1377,2,0,3,3
33158392,1804,0,5,918,0,0,0,2
33158478,1821,1,4,459,2,0,3,1
33158513,1827,3,6,459,1,1,2,2
33158651,1850,3,10,1377,1,1,5,3
33158671,1855,7,2,918,4,2,4,0
33158866,1893,4,7,459,3,1,4,2
33158906,1900,8,7,918,1,3,4,2
33158971,1909,7,9,459,4,2,3,3
33159041,1923,9,1,1377,3,3,2,0
33159201,1952,7,1,918,4,2,2,0
33159300,1970,10,4,918,5,3,3,1
33159323,1973,10,3,1377,5,3,1,1
33159345,1977,7,8,918,4,2,1,3
33159352,1979,8,4,918,1,3,3,1
33159375,1982,9,1,1377,3,3,2,0
33159381,1984,7,6,459,4,2,2,2
33159387,1984,3,10,1377,1,1,5,3
33159406,1989,2,5,1377,4,0,0,2
33159506,2006,5,10,1377,0,2,5,3
33159535,2010,9,7,459,3,3,4,2
33159589,2021,9,10,459,3,3,5,3
33159595,2021,9,5,918,3,3,0,2
33159609,2024,7,1,918,4,2,2,0
33159610,2024,5,2,1377,0,2,4,0
33159611,2024,6,9,459,2,2,3,3
33159791,2055,3,9,918,1,1,3,3
33159882,2071,1,6,918,2,0,2,2
33159903,2074,2,9,1377,4,0,3,3
33159984,2091,1,6,918,2,0,2,2
33160021,2100,4,3,459,3,1,1,1
33160082,2110,10,7,459,5,3,4,2
33160083,2110,10,7,459,5,3,4,2
33160104,2113,7,0,1377,4,2,0,0
33160150,2121,6,9,459,2,2,3,3
33160231,2138,5,4,918,0,2,3,1
33160263,2142,3,7,918,1,1,4,2
33160275,2144,0,7,1377,0,0,4,2
33160277,2144,5,7,918,0,2,4,2
33160316,2151,10,7,459,5,3,4,2
33160400,2166,2,4,459,4,0,3,1
33160464,2177,6,9,459,2,2,3,3
33160526,2188,0,6,918,0,0,2,2
33160584,2197,2,10,1377,4,0,5,3
33160605,2200,3,9,918,1,1,3,3
33160639,2205,7,5,918,4,2,0,2
33160665,2211,7,10,459,4,2,5,3
33160711,2219,2,9,1377,4,0,3,3
33160771,2229,0,9,1377,0,0,3,3
33160803,2236,5,10,1377,0,2,5,3
33160841,2245,3,7,918,1,1,4,2
33160889,2256,2,7,918,4,0,4,2
33160898,2258,10,4,918,5,3,3,1
33161082,2291,10,7,459,5,3,4,2
33161096,2295,5,4,918,0,2,3,1
33161138,2302,0,9,1377,0,0,3,3
33161219,2319,3,4,459,1,1,3,1
33161398,2354,3,7,918,1,1,4,2
33161412,2357,3,4,459,1,1,3,1
33161460,2368,8,7,918,1,3,4,2
33161510,2379,1,6,918,2,0,2,2
33161535,2384,9,4,918,3,3,3,1
33161570,2391,10,4,918,5,3,3,1
33161639,2404,8,9,459,1,3,3,3
33161671,2410,0,7,1377,0,0,4,2
33161827,2437,4,8,918,3,1,1,3
33161883,2450,5,7,918,0,2,4,2
33161914,2456,5,1,918,0,2,2,0
33161928,2458,3,6,459,1,1,2,2
33161960,2463,1,9,1377,2,0,3,3
33162030,2475,4,9,918,3,1,3,3
33162078,2484,1,0,459,2,0,0,0
33162192,2505,0,5,918,0,0,0,2
33162239,2515,9,5,918,3,3,0,2
33162310,2530,2,9,1377,4,0,3,3
33162336,2534,10,1,1377,5,3,2,0
33162488,2565,4,10,918,3,1,5,3
33162762,2615,1,7,918,2,0,4,2
33162794,2623,2,9,1377,4,0,3,3
33162799,2624,0,7,1377,0,0,4,2
33162866,2640,4,1,459,3,1,2,0
33162908,2645,2,10,1377,4,0,5,3
33162919,2647,6,10,918,2,2,5,3
33162926,2648,9,10,459,3,3,5,3
33163013,2662,4,7,459,3,1,4,2
33163073,2672,0,1,459,0,0,2,0
33163076,2673,1,6,918,2,0,2,2
33163231,2703,4,6,459,3,1,2,2
33163344,2719,3,7,918,1,1,4,2
33163348,2720,1,0,459,2,0,0,0
33163367,2724,7,6,459,4,2,2,2
33163396,2729,6,9,459,2,2,3,3
33163425,2734,8,1,1377,1,3,2,0
33163484,2747,5,1,918,0,2,2,0
33163496,2749,0,9,1377,0,0,3,3
33163499,2750,10,6,918,5,3,2,2
33163511,2752,0,2,918,0,0,4,0
33163520,2753,6,9,459,2,2,3,3
33163622,2773,4,1,459,3,1,2,0
33163650,2778,4,1,459,3,1,2,0
33163844,2819,9,6,459,3,3,2,2
33163971,2842,5,9,918,0,2,3,3
33163983,2844,1,7,918,2,0,4,2
33164058,2854,3,9,918,1,1,3,3
33164059,2854,0,10,1836,0,0,5,3
33164128,2869,3,4,459,1,1,3,1
33164150,2873,4,1,459,3,1,2,0
33164165,2875,1,4,459,2,0,3,1
33164261,2895,4,7,459,3,1,4,2
33164408,2921,8,6,459,1,3,2,2
33164526,2943,7,0,1377,4,2,0,0
33164542,2946,8,10,918,1,3,5,3
33164562,2950,4,9,918,3,1,3,3
33164574,2952,7,9,459,4,2,3,3
33164594,2955,9,7,459,3,3,4,2
33164615,2959,4,6,459,3,1,2,2
33164741,2984,3,9,918,1,1,3,3
33164788,2992,10,9,459,5,3,3,3
33164942,3021,7,1,918,4,2,2,0
33164943,3021,10,9,459,5,3,3,3
33165165,3062,0,6,918,0,0,2,2
33165173,3064,1,6,918,2,0,2,2
33165244,3079,3,7,918,1,1,4,2
33165403,3107,3,1,459,1,1,2,0
33165425,3110,3,1,459,1,1,2,0
33165446,3114,8,4,918,1,3,3,1
33165458,3115,3,9,918,1,1,3,3
33165497,3124,8,10,918,1,3,5,3
33165503,3125,1,0,459,2,0,0,0
33165522,3130,7,1,918,4,2,2,0
33165680,3162,8,7,918,1,3,4,2
33165686,3163,2,9,1377,4,0,3,3
33165711,3167,7,1,918,4,2,2,0
33165753,3175,2,7,918,4,0,4,2
33165774,3180,3,9,918,1,1,3,3
33165778,3181,2,6,918,4,0,2,2
33165805,3185,3,7,918,1,1,4,2
33165847,3192,8,1,1377,1,3,2,0
33165873,3197,6,8,459,2,2,1,3
33165945,3210,8,6,459,1,3,2,2
33166023,3226,4,5,918,3,1,0,2
33166079,3237,3,9,918,1,1,3,3
33166102,3241,3,7,918,1,1,4,2
33166135,3247,4,5,918,3,1,0,2
33166139,3247,7,2,918,4,2,4,0
33166178,3253,9,3,918,3,3,1,1
33166187,3255,2,1,459,4,0,2,0
33166209,3259,3,9,918,1,1,3,3
33166224,3264,1,4,459,2,0,3,1
33166233,3265,6,1,918,2,2,2,0
33166284,3274,10,7,459,5,3,4,2
33166386,3294,0,10,1836,0,0,5,3
33166427,3301,3,10,1377,1,1,5,3
33166461,3309,0,8,1377,0,0,1,3
33166524,3321,9,0,1377,3,3,0,0
33166531,3322,10,7,459,5,3,4,2
33166538,3323,6,10,918,2,2,5,3
33166568,3328,5,7,918,0,2,4,2
33166582,3332,9,10,459,3,3,5,3
33166661,3346,2,1,459,4,0,2,0
33166732,3361,0,4,918,0,0,3,1
33166736,3362,10,7,459,5,3,4,2
33166779,3370,9,2,1377,3,3,4,0
33166802,3375,9,7,459,3,3,4,2
33166834,3380,9,7,459,3,3,4,2
33166850,3383,0,4,918,0,0,3,1
33166901,3395,6,9,459,2,2,3,3
33166951,3403,7,8,918,4,2,1,3
33166958,3404,3,7,918,1,1,4,2
33167036,3418,5,6,459,0,2,2,2
33167043,3419,10,7,459,5,3,4,2
33167049,3421,0,10,1836,0,0,5,3
33167079,3428,8,4,918,1,3,3,1
33167180,3446,7,4,459,4,2,3,1
33167197,3449,0,6,918,0,0,2,2
33167233,3456,10,7,459,5,3,4,2
33167371,3485,6,10,918,2,2,5,3
33167468,3503,0,5,918,0,0,0,2
33167664,3538,10,5,1377,5,3,0,2
33167699,3545,9,10,459,3,3,5,3
33167712,3547,3,10,1377,1,1,5,3
33167765,3555,4,10,918,3,1,5,3
33167782,3558,6,8,459,2,2,1,3
33167906,3581,1,7,918,2,0,4,2
33167955,3589,0,9,1377,0,0,3,3
