,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
26967409,3,9,7,459,3,3,4,2
26967469,15,8,5,459,1,3,0,2
26967487,19,1,4,459,2,0,3,1
26967497,20,2,9,1377,4,0,3,3
26967568,31,9,7,459,3,3,4,2
26967867,81,5,9,918,0,2,3,3
26967869,81,5,9,918,0,2,3,3
26967885,84,5,1,918,0,2,2,0
26968117,123,5,7,918,0,2,4,2
26968229,141,9,10,459,3,3,5,3
26968242,143,4,5,918,3,1,0,2
26968325,159,10,5,1377,5,3,0,2
26968424,176,3,4,459,1,1,3,1
26968475,184,3,5,459,1,1,0,2
26968544,193,3,10,1377,1,1,5,3
26968654,212,1,3,459,2,0,1,1
26968788,233,3,10,1377,1,1,5,3
26968791,233,10,3,1377,5,3,1,1
26968846,243,0,7,1377,0,0,4,2
26968953,262,5,10,1377,0,2,5,3
26969009,274,7,8,918,4,2,1,3
26969087,284,6,10,918,2,2,5,3
26969183,301,10,3,1377,5,3,1,1
26969290,318,4,3,459,3,1,1,1
26969296,319,5,0,918,0,2,0,0
26969500,349,9,6,459,3,3,2,2
26969567,359,3,8,918,1,1,1,3
26969593,364,8,4,918,1,3,3,1
26969629,370,2,5,1377,4,0,0,2
26969789,393,10,7,459,5,3,4,2
26969831,399,9,4,918,3,3,3,1
26969894,409,0,4,918,0,0,3,1
26969897,409,9,7,459,3,3,4,2
26969908,411,10,0,1836,5,3,0,0
26969988,422,10,5,1377,5,3,0,2
26970009,427,0,7,1377,0,0,4,2
26970076,437,5,10,1377,0,2,5,3
26970181,457,10,4,918,5,3,3,1
26970184,458,6,9,459,2,2,3,3
26970191,459,1,2,459,2,0,4,0
26970305,477,3,5,459,1,1,0,2
26970350,485,2,9,1377,4,0,3,3
26970355,486,2,4,459,4,0,3,1
26970445,501,8,7,918,1,3,4,2
26970463,504,0,7,1377,0,0,4,2
26970488,509,2,9,1377,4,0,3,3
26970531,516,7,4,459,4,2,3,1
26970665,536,3,2,918,1,1,4,0
26970764,552,9,2,1377,3,3,4,0
26970796,558,6,8,459,2,2,1,3
26970803,559,7,9,459,4,2,3,3
26970809,560,10,7,459,5,3,4,2
26970825,563,2,9,1377,4,0,3,3
26970855,568,6,10,918,2,2,5,3
26970977,589,4,0,918,3,1,0,0
26971035,600,8,0,1377,1,3,0,0
26971037,600,1,4,459,2,0,3,1
26971040,601,8,7,918,1,3,4,2
26971197,625,5,9,918,0,2,3,3
26971268,636,0,8,1377,0,0,1,3
26971345,650,4,9,918,3,1,3,3
26971456,668,6,10,918,2,2,5,3
26971459,669,2,7,918,4,0,4,2
26971498,674,0,8,1377,0,0,1,3
26971545,681,9,8,459,3,3,1,3
26971594,689,4,5,918,3,1,0,2
26971600,691,9,1,1377,3,3,2,0
26971602,691,6,7,459,2,2,4,2
26971778,718,3,9,918,1,1,3,3
26971882,736,9,3,918,3,3,1,1
26971906,739,8,7,918,1,3,4,2
26972113,775,7,6,459,4,2,2,2
26972153,781,7,1,918,4,2,2,0
26972168,784,7,6,459,4,2,2,2
26972354,814,1,5,918,2,0,0,2
26972425,826,5,0,918,0,2,0,0
26972430,827,3,9,918,1,1,3,3
26972465,832,5,4,918,0,2,3,1
26972619,857,8,6,459,1,3,2,2
26972633,858,3,9,918,1,1,3,3
26972688,868,2,7,918,4,0,4,2
26972704,870,10,5,1377,5,3,0,2
26972711,871,10,4,918,5,3,3,1
26972823,891,1,7,918,2,0,4,2
26972866,897,10,1,1377,5,3,2,0
26972881,900,9,4,918,3,3,3,1
26972968,915,8,10,918,1,3,5,3
26973096,938,7,4,459,4,2,3,1
26973148,946,1,9,1377,2,0,3,3
26973224,959,8,5,459,1,3,0,2
26973374,984,8,9,459,1,3,3,3
26973395,986,8,10,918,1,3,5,3
26973432,991,5,1,918,0,2,2,0
26973472,997,5,9,918,0,2,3,3
26973500,1002,6,10,918,2,2,5,3
26973527,1007,10,1,1377,5,3,2,0
26973662,1027,9,5,918,3,3,0,2
26973706,1035,7,5,918,4,2,0,2
26973780,1045,9,7,459,3,3,4,2
26973821,1052,0,1,459,0,0,2,0
26973841,1057,2,1,459,4,0,2,0
26973930,1075,5,6,459,0,2,2,2
26973949,1077,0,4,918,0,0,3,1
26974061,1095,10,7,459,5,3,4,2
26974067,1095,9,2,1377,3,3,4,0
26974127,1106,3,9,918,1,1,3,3
26974163,1112,0,9,1377,0,0,3,3
26974207,1119,3,1,459,1,1,2,0
26974325,1136,10,0,1836,5,3,0,0
26974359,1142,7,8,918,4,2,1,3
26974431,1154,8,4,918,1,3,3,1
26974450,1156,5,7,918,0,2,4,2
26974564,1177,7,4,459,4,2,3,1
26974622,1187,1,7,918,2,0,4,2
26974647,1192,7,9,459,4,2,3,3
26974671,1196,8,9,459,1,3,3,3
26974718,1204,10,0,1836,5,3,0,0
26974792,1215,5,4,918,0,2,3,1
26974805,1218,4,10,918,3,1,5,3
26974871,1227,6,10,918,2,2,5,3
26974872,1228,8,7,918,1,3,4,2
26974930,1239,5,10,1377,0,2,5,3
26974942,1241,10,7,459,5,3,4,2
26975126,1270,8,4,918,1,3,3,1
26975139,1272,5,10,1377,0,2,5,3
26975161,1276,3,2,918,1,1,4,0
26975246,1289,7,8,918,4,2,1,3
26975359,1305,0,6,918,0,0,2,2
26975373,1308,5,1,918,0,2,2,0
26975415,1317,4,9,918,3,1,3,3
26975479,1328,4,0,918,3,1,0,0
26975490,1329,5,9,918,0,2,3,3
26975495,1330,4,5,918,3,1,0,2
26975568,1341,5,7,918,0,2,4,2
26975586,1343,4,2,459,3,1,4,0
26975600,1346,5,7,918,0,2,4,2
26975631,1350,4,2,459,3,1,4,0
26975669,1356,8,5,459,1,3,0,2
26975704,1361,7,8,918,4,2,1,3
26975726,1364,3,1,459,1,1,2,0
26975854,1384,0,7,1377,0,0,4,2
26975856,1384,10,1,1377,5,3,2,0
26975863,1386,7,0,1377,4,2,0,0
26976156,1436,10,1,1377,5,3,2,0
26976166,1438,3,10,1377,1,1,5,3
26976211,1445,1,6,918,2,0,2,2
26976413,1480,8,10,918,1,3,5,3
26976462,1487,9,10,459,3,3,5,3
26976518,1498,4,2,459,3,1,4,0
26976519,1498,0,3,459,0,0,1,1
26976579,1507,5,9,918,0,2,3,3
26976615,1514,4,3,459,3,1,1,1
26976627,1517,3,5,459,1,1,0,2
26976629,1517,3,6,459,1,1,2,2
26976668,1525,2,7,918,4,0,4,2
26976691,1529,3,7,918,1,1,4,2
26976749,1537,2,1,459,4,0,2,0
26976810,1545,1,6,918,2,0,2,2
26976813,1547,0,9,1377,0,0,3,3
26976823,1548,10,3,1377,5,3,1,1
26976845,1552,2,7,918,4,0,4,2
26976894,1561,3,7,918,1,1,4,2
26976909,1564,7,10,459,4,2,5,3
26977001,1578,2,9,1377,4,0,3,3
26977040,1586,10,6,918,5,3,2,2
26977049,1588,8,1,1377,1,3,2,0
26977067,1591,2,7,918,4,0,4,2
26977097,1596,10,7,459,5,3,4,2
26977120,1599,0,6,918,0,0,2,2
26977201,1619,8,4,918,1,3,3,1
26977255,1628,4,1,459,3,1,2,0
26977281,1633,3,1,459,1,1,2,0
26977324,1639,1,6,918,2,0,2,2
26977380,1649,9,7,459,3,3,4,2
26977412,1652,3,7,918,1,1,4,2
26977510,1667,8,10,918,1,3,5,3
26977527,1670,0,9,1377,0,0,3,3
26977584,1680,4,1,459,3,1,2,0
26977590,1681,8,4,918,1,3,3,1
26977670,1695,7,6,459,4,2,2,2
26977865,1731,8,1,1377,1,3,2,0
26977941,1746,8,4,918,1,3,3,1
26977976,1752,7,0,1377,4,2,0,0
26978054,1766,3,7,918,1,1,4,2
26978058,1767,8,7,918,1,3,4,2
26978061,1767,1,4,459,2,0,3,1
26978063,1768,6,7,459,2,2,4,2
26978071,1769,0,8,1377,0,0,1,3
26978085,1770,6,1,918,2,2,2,0
26978112,1775,4,10,918,3,1,5,3
26978142,1779,3,10,1377,1,1,5,3
26978243,1797,4,9,918,3,1,3,3
26978326,1811,8,9,459,1,3,3,3
26978347,1816,10,7,459,5,3,4,2
26978415,1827,8,4,918,1,3,3,1
26978479,1840,0,7,1377,0,0,4,2
26978488,1841,3,7,918,1,1,4,2
26978521,1847,0,9,1377,0,0,3,3
26978530,1849,7,1,918,4,2,2,0
26978606,1864,2,10,1377,4,0,5,3
26978669,1878,4,6,459,3,1,2,2
26978720,1887,5,7,918,0,2,4,2
26978746,1891,10,4,918,5,3,3,1
26978751,1892,10,1,1377,5,3,2,0
26978758,1893,4,10,918,3,1,5,3
26978941,1924,6,9,459,2,2,3,3
26979060,1945,5,8,459,0,2,1,3
26979114,1956,8,9,459,1,3,3,3
26979125,1958,10,7,459,5,3,4,2
26979130,1959,10,2,1377,5,3,4,0
26979144,1961,4,9,918,3,1,3,3
26979178,1968,5,9,918,0,2,3,3
26979320,1995,9,4,918,3,3,3,1
