,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
52396303,3,3,9,918,1,1,3,3
52396470,36,1,4,459,2,0,3,1
52396609,68,5,9,918,0,2,3,3
52396635,74,3,4,459,1,1,3,1
52396681,82,10,5,1377,5,3,0,2
52396697,84,1,9,1377,2,0,3,3
52396776,102,0,9,1377,0,0,3,3
52396791,104,5,1,918,0,2,2,0
52396799,106,2,7,918,4,0,4,2
52397021,155,0,3,459,0,0,1,1
52397029,157,5,10,1377,0,2,5,3
52397189,188,0,4,918,0,0,3,1
52397561,267,4,3,459,3,1,1,1
52397667,291,4,9,918,3,1,3,3
52397752,312,0,7,1377,0,0,4,2
52397779,317,8,5,459,1,3,0,2
52397892,342,5,9,918,0,2,3,3
52398025,368,2,4,459,4,0,3,1
52398049,371,5,7,918,0,2,4,2
52398067,373,2,9,1377,4,0,3,3
52398089,378,5,7,918,0,2,4,2
52398135,387,3,7,918,1,1,4,2
52398278,417,4,3,459,3,1,1,1
52398282,417,2,4,459,4,0,3,1
52398297,419,5,10,1377,0,2,5,3
52398361,431,7,3,918,4,2,1,1
52398371,433,9,7,459,3,3,4,2
52398418,441,0,9,1377,0,0,3,3
52398583,480,8,9,459,1,3,3,3
52398629,488,10,4,918,5,3,3,1
52398719,504,2,0,918,4,0,0,0
52398764,512,10,1,1377,5,3,2,0
52398874,533,8,10,918,1,3,5,3
52398918,540,0,4,918,0,0,3,1
52398931,542,0,1,459,0,0,2,0
52398994,555,6,2,918,2,2,4,0
52399010,558,9,5,918,3,3,0,2
52399058,566,3,10,1377,1,1,5,3
52399060,566,1,9,1377,2,0,3,3
52399113,578,10,7,459,5,3,4,2
52399187,591,7,10,459,4,2,5,3
52399397,637,5,10,1377,0,2,5,3
52399400,637,5,8,459,0,2,1,3
52399699,692,5,9,918,0,2,3,3
52399935,734,9,4,918,3,3,3,1
52399939,735,6,4,459,2,2,3,1
52399952,739,5,0,918,0,2,0,0
52399966,741,4,8,918,3,1,1,3
52400067,758,0,10,1836,0,0,5,3
52400086,763,1,4,459,2,0,3,1
52400093,764,0,8,1377,0,0,1,3
52400112,767,3,9,918,1,1,3,3
52400131,770,3,9,918,1,1,3,3
52400154,776,4,6,459,3,1,2,2
52400183,782,5,4,918,0,2,3,1
52400184,782,5,10,1377,0,2,5,3
52400187,783,7,2,918,4,2,4,0
52400221,790,8,2,1377,1,3,4,0
52400245,796,3,10,1377,1,1,5,3
52400332,811,4,6,459,3,1,2,2
52400500,848,4,7,459,3,1,4,2
52400509,849,4,7,459,3,1,4,2
52400514,850,5,1,918,0,2,2,0
52400584,866,4,2,459,3,1,4,0
52400593,867,2,4,459,4,0,3,1
52400688,886,9,6,459,3,3,2,2
52400713,891,2,6,918,4,0,2,2
52400734,894,1,9,1377,2,0,3,3
52400774,903,9,7,459,3,3,4,2
52400821,911,7,0,1377,4,2,0,0
52400887,921,0,1,459,0,0,2,0
52400902,924,6,7,459,2,2,4,2
52401380,1023,3,0,459,1,1,0,0
52401398,1025,10,6,918,5,3,2,2
52401480,1040,3,7,918,1,1,4,2
52401516,1048,8,7,918,1,3,4,2
52401549,1053,4,2,459,3,1,4,0
52401595,1065,0,10,1836,0,0,5,3
52401749,1092,7,3,918,4,2,1,1
52401949,1130,7,2,918,4,2,4,0
52401990,1136,6,4,459,2,2,3,1
52402078,1154,6,9,459,2,2,3,3
52402079,1154,6,10,918,2,2,5,3
52402097,1157,0,1,459,0,0,2,0
52402135,1163,5,4,918,0,2,3,1
52402192,1175,6,10,918,2,2,5,3
52402208,1179,6,9,459,2,2,3,3
52402260,1193,3,7,918,1,1,4,2
52402356,1213,10,6,918,5,3,2,2
52402401,1220,5,9,918,0,2,3,3
52402415,1224,4,8,918,3,1,1,3
52402440,1228,4,7,459,3,1,4,2
52402476,1235,10,9,459,5,3,3,3
52402612,1261,5,9,918,0,2,3,3
52402665,1272,6,8,459,2,2,1,3
52402675,1274,4,7,459,3,1,4,2
52402753,1287,6,9,459,2,2,3,3
52402797,1295,5,7,918,0,2,4,2
52402934,1322,5,4,918,0,2,3,1
52402964,1327,4,9,918,3,1,3,3
52402982,1332,0,6,918,0,0,2,2
52403028,1340,10,5,1377,5,3,0,2
52403029,1340,3,7,918,1,1,4,2
52403043,1343,5,9,918,0,2,3,3
52403048,1343,5,10,1377,0,2,5,3
52403055,1345,2,3,918,4,0,1,1
52403135,1360,9,7,459,3,3,4,2
52403147,1363,9,2,1377,3,3,4,0
52403161,1366,5,3,459,0,2,1,1
52403201,1372,8,7,918,1,3,4,2
52403268,1385,3,4,459,1,1,3,1
52403355,1401,10,2,1377,5,3,4,0
52403437,1419,2,4,459,4,0,3,1
52403471,1424,7,1,918,4,2,2,0
52403474,1425,0,6,918,0,0,2,2
52403513,1433,9,10,459,3,3,5,3
52403539,1438,7,5,918,4,2,0,2
52403604,1450,7,6,459,4,2,2,2
52403652,1457,3,9,918,1,1,3,3
52403703,1467,0,9,1377,0,0,3,3
52403872,1504,10,5,1377,5,3,0,2
52403895,1508,8,2,1377,1,3,4,0
52403927,1515,9,10,459,3,3,5,3
52403944,1517,3,10,1377,1,1,5,3
52403991,1527,5,4,918,0,2,3,1
52403993,1528,7,5,918,4,2,0,2
52404114,1551,10,5,1377,5,3,0,2
52404138,1557,3,4,459,1,1,3,1
52404143,1558,6,1,918,2,2,2,0
52404152,1561,6,10,918,2,2,5,3
52404169,1565,2,0,918,4,0,0,0
52404233,1578,5,3,459,0,2,1,1
52404322,1597,8,7,918,1,3,4,2
52404522,1642,7,1,918,4,2,2,0
52404564,1649,7,1,918,4,2,2,0
52404610,1657,5,0,918,0,2,0,0
52404644,1666,9,4,918,3,3,3,1
52404664,1669,5,6,459,0,2,2,2
52404912,1720,7,1,918,4,2,2,0
52404918,1721,1,9,1377,2,0,3,3
52404954,1729,8,6,459,1,3,2,2
52404961,1730,4,3,459,3,1,1,1
52404992,1737,6,3,459,2,2,1,1
52405003,1738,6,0,918,2,2,0,0
52405063,1751,9,1,1377,3,3,2,0
52405078,1753,7,8,918,4,2,1,3
52405098,1758,6,9,459,2,2,3,3
52405182,1775,3,6,459,1,1,2,2
52405254,1789,10,4,918,5,3,3,1
52405281,1795,8,10,918,1,3,5,3
52405315,1804,3,9,918,1,1,3,3
52405339,1810,2,9,1377,4,0,3,3
52405394,1820,5,9,918,0,2,3,3
52405446,1831,2,7,918,4,0,4,2
52405500,1841,7,8,918,4,2,1,3
52405640,1870,3,1,459,1,1,2,0
52405766,1895,3,6,459,1,1,2,2
52405787,1900,2,9,1377,4,0,3,3
52405811,1904,6,0,918,2,2,0,0
52405816,1905,2,6,918,4,0,2,2
52405879,1920,8,7,918,1,3,4,2
52405892,1923,0,3,459,0,0,1,1
52405911,1926,5,9,918,0,2,3,3
52406007,1947,0,4,918,0,0,3,1
52406123,1972,9,0,1377,3,3,0,0
52406163,1980,5,7,918,0,2,4,2
52406173,1983,0,8,1377,0,0,1,3
52406227,1992,0,3,459,0,0,1,1
52406254,1999,10,8,918,5,3,1,3
52406280,2004,3,10,1377,1,1,5,3
52406282,2005,5,2,1377,0,2,4,0
52406381,2024,5,7,918,0,2,4,2
52406469,2041,9,5,918,3,3,0,2
52406652,2085,7,1,918,4,2,2,0
52406686,2091,9,7,459,3,3,4,2
52406698,2093,5,4,918,0,2,3,1
52406787,2109,9,7,459,3,3,4,2
52407018,2161,2,10,1377,4,0,5,3
52407029,2164,5,7,918,0,2,4,2
52407066,2172,1,6,918,2,0,2,2
52407095,2179,3,10,1377,1,1,5,3
52407143,2189,5,10,1377,0,2,5,3
52407155,2192,0,6,918,0,0,2,2
52407257,2211,3,5,459,1,1,0,2
52407274,2215,6,10,918,2,2,5,3
52407348,2234,10,2,1377,5,3,4,0
52407546,2276,10,7,459,5,3,4,2
52407580,2284,4,9,918,3,1,3,3
52407591,2287,1,4,459,2,0,3,1
52407746,2318,3,6,459,1,1,2,2
52407813,2333,7,0,1377,4,2,0,0
52407815,2334,10,3,1377,5,3,1,1
52407856,2342,3,5,459,1,1,0,2
52407889,2347,4,3,459,3,1,1,1
52407914,2354,5,9,918,0,2,3,3
52407942,2359,1,6,918,2,0,2,2
52408126,2400,10,4,918,5,3,3,1
52408150,2406,7,1,918,4,2,2,0
52408163,2408,3,1,459,1,1,2,0
52408230,2419,1,2,459,2,0,4,0
52408318,2437,3,2,918,1,1,4,0
52408338,2441,10,4,918,5,3,3,1
52408348,2443,7,5,918,4,2,0,2
52408406,2454,7,9,459,4,2,3,3
52408509,2481,3,10,1377,1,1,5,3
52408539,2487,0,6,918,0,0,2,2
52408660,2512,0,9,1377,0,0,3,3
52408786,2541,6,10,918,2,2,5,3
52408868,2557,8,6,459,1,3,2,2
52408872,2557,9,4,918,3,3,3,1
52409114,2606,3,10,1377,1,1,5,3
52409157,2616,0,2,918,0,0,4,0
52409230,2630,0,1,459,0,0,2,0
52409291,2645,6,9,459,2,2,3,3
52409494,2692,2,7,918,4,0,4,2
52409507,2695,9,10,459,3,3,5,3
52409560,2707,3,10,1377,1,1,5,3
52409582,2710,3,6,459,1,1,2,2
52409628,2720,6,7,459,2,2,4,2
52409638,2722,5,6,459,0,2,2,2
52409763,2747,9,1,1377,3,3,2,0
52409973,2796,7,8,918,4,2,1,3
52410037,2811,5,6,459,0,2,2,2
52410068,2818,7,1,918,4,2,2,0
52410088,2822,5,9,918,0,2,3,3
52410160,2838,3,8,918,1,1,1,3
52410278,2864,3,9,918,1,1,3,3
52410316,2873,0,6,918,0,0,2,2
52410317,2873,9,6,459,3,3,2,2
52410357,2881,2,5,1377,4,0,0,2
52410604,2932,3,9,918,1,1,3,3
52410690,2949,0,4,918,0,0,3,1
52410720,2956,2,7,918,4,0,4,2
52410837,2979,8,10,918,1,3,5,3
52410855,2984,10,4,918,5,3,3,1
52410866,2986,1,9,1377,2,0,3,3
52410961,3006,4,0,918,3,1,0,0
52411077,3031,7,2,918,4,2,4,0
52411180,3052,0,10,1836,0,0,5,3
52411218,3061,0,4,918,0,0,3,1
52411266,3070,10,4,918,5,3,3,1
52411289,3075,2,6,918,4,0,2,2
52411513,3127,2,7,918,4,0,4,2
52411576,3138,7,8,918,4,2,1,3
52411594,3141,3,6,459,1,1,2,2
52411645,3153,9,7,459,3,3,4,2
52411678,3159,8,7,918,1,3,4,2
52411681,3160,8,1,1377,1,3,2,0
52411714,3169,0,6,918,0,0,2,2
52411783,3183,2,5,1377,4,0,0,2
52411797,3186,7,2,918,4,2,4,0
52411864,3200,3,9,918,1,1,3,3
52411911,3208,10,7,459,5,3,4,2
52411940,3215,4,1,459,3,1,2,0
52412037,3232,3,2,918,1,1,4,0
52412113,3247,8,7,918,1,3,4,2
52412225,3269,0,9,1377,0,0,3,3
52412400,3305,2,10,1377,4,0,5,3
52412460,3321,5,7,918,0,2,4,2
52412595,3344,3,9,918,1,1,3,3
52412606,3346,6,9,459,2,2,3,3
52412669,3360,2,3,918,4,0,1,1
52412723,3374,1,5,918,2,0,0,2
52412738,3377,8,10,918,1,3,5,3
52412783,3386,9,3,918,3,3,1,1
52412819,3395,1,10,1377,2,0,5,3
52412865,3408,8,10,918,1,3,5,3
52413011,3443,10,4,918,5,3,3,1
52413098,3464,5,0,918,0,2,0,0
52413124,3471,3,4,459,1,1,3,1
52413341,3516,8,1,1377,1,3,2,0
52413388,3527,5,10,1377,0,2,5,3
52413422,3534,9,2,1377,3,3,4,0
52413462,3545,6,5,459,2,2,0,2
52413547,3563,5,6,459,0,2,2,2
52413604,3576,3,1,459,1,1,2,0
52413605,3576,5,8,459,0,2,1,3
52413694,3596,6,8,459,2,2,1,3
