,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
10943770,8,3,0,459,1,1,0,0
10943816,14,10,5,1377,5,3,0,2
10943857,20,6,5,459,2,2,0,2
10943909,28,5,6,459,0,2,2,2
10944104,61,0,5,918,0,0,0,2
10944107,61,3,2,918,1,1,4,0
10944125,65,8,2,1377,1,3,4,0
10944155,70,10,6,918,5,3,2,2
10944215,78,10,6,918,5,3,2,2
10944256,84,7,10,459,4,2,5,3
10944283,88,9,7,459,3,3,4,2
10944304,90,4,1,459,3,1,2,0
10944405,109,3,7,918,1,1,4,2
10944481,119,10,7,459,5,3,4,2
10944493,121,7,5,918,4,2,0,2
10944864,181,3,9,918,1,1,3,3
10944893,185,8,1,1377,1,3,2,0
10945034,207,2,4,459,4,0,3,1
10945069,213,2,8,1377,4,0,1,3
10945166,226,4,5,918,3,1,0,2
10945260,240,7,8,918,4,2,1,3
10945352,259,9,7,459,3,3,4,2
10945370,261,6,10,918,2,2,5,3
10945456,271,4,7,459,3,1,4,2
10945520,282,1,3,459,2,0,1,1
10945531,284,0,5,918,0,0,0,2
10945628,298,3,9,918,1,1,3,3
10945630,298,1,7,918,2,0,4,2
10945668,303,9,10,459,3,3,5,3
10945782,322,7,9,459,4,2,3,3
10945784,323,5,3,459,0,2,1,1
10945806,326,8,7,918,1,3,4,2
10945821,327,9,4,918,3,3,3,1
10945880,336,3,9,918,1,1,3,3
10945888,337,10,4,918,5,3,3,1
10945914,340,1,4,459,2,0,3,1
10945985,351,8,5,459,1,3,0,2
10946280,399,4,0,918,3,1,0,0
10946333,407,2,1,459,4,0,2,0
10946461,428,10,9,459,5,3,3,3
10946475,431,1,9,1377,2,0,3,3
10946809,482,6,9,459,2,2,3,3
10946814,483,8,1,1377,1,3,2,0
10946836,486,8,1,1377,1,3,2,0
10946895,493,6,9,459,2,2,3,3
10946969,506,1,5,918,2,0,0,2
10947006,510,9,5,918,3,3,0,2
10947017,512,2,7,918,4,0,4,2
10947071,521,3,9,918,1,1,3,3
10947144,530,7,0,1377,4,2,0,0
10947175,535,1,9,1377,2,0,3,3
10947230,541,2,10,1377,4,0,5,3
10947236,542,5,9,918,0,2,3,3
10947240,542,8,7,918,1,3,4,2
10947309,552,2,4,459,4,0,3,1
10947366,561,4,1,459,3,1,2,0
10947388,563,4,10,918,3,1,5,3
10947405,565,3,6,459,1,1,2,2
10947414,567,0,7,1377,0,0,4,2
10947450,572,4,0,918,3,1,0,0
10947453,573,3,5,459,1,1,0,2
10947629,601,8,3,918,1,3,1,1
10947776,625,5,2,1377,0,2,4,0
10947835,634,0,3,459,0,0,1,1
10947924,649,2,9,1377,4,0,3,3
10947940,651,0,4,918,0,0,3,1
10947991,658,2,1,459,4,0,2,0
10948120,680,10,4,918,5,3,3,1
10948313,710,2,7,918,4,0,4,2
10948329,712,9,5,918,3,3,0,2
10948356,716,1,6,918,2,0,2,2
10948418,726,5,0,918,0,2,0,0
10948564,748,2,7,918,4,0,4,2
10948622,756,9,5,918,3,3,0,2
10948812,782,2,7,918,4,0,4,2
10948822,784,7,9,459,4,2,3,3
10948829,785,4,6,459,3,1,2,2
10948896,796,4,6,459,3,1,2,2
10948937,801,6,5,459,2,2,0,2
10948988,809,0,2,918,0,0,4,0
10949034,815,4,5,918,3,1,0,2
10949056,818,1,6,918,2,0,2,2
10949102,823,4,9,918,3,1,3,3
10949171,833,1,2,459,2,0,4,0
10949206,838,0,3,459,0,0,1,1
10949209,839,4,1,459,3,1,2,0
10949267,848,2,10,1377,4,0,5,3
10949278,849,3,10,1377,1,1,5,3
10949347,859,8,10,918,1,3,5,3
10949490,878,9,10,459,3,3,5,3
10949510,881,3,6,459,1,1,2,2
10949673,903,4,5,918,3,1,0,2
10949738,910,6,7,459,2,2,4,2
10949775,915,1,4,459,2,0,3,1
10949794,917,8,10,918,1,3,5,3
10949804,919,6,9,459,2,2,3,3
10949927,937,5,6,459,0,2,2,2
10950001,948,5,7,918,0,2,4,2
10950006,949,0,10,1836,0,0,5,3
10950024,953,5,4,918,0,2,3,1
10950107,966,6,10,918,2,2,5,3
10950180,977,5,7,918,0,2,4,2
10950304,994,6,10,918,2,2,5,3
10950453,1017,10,7,459,5,3,4,2
10950466,1019,3,7,918,1,1,4,2
10950476,1020,0,1,459,0,0,2,0
10950950,1087,0,10,1836,0,0,5,3
10951012,1097,5,1,918,0,2,2,0
10951075,1108,7,1,918,4,2,2,0
10951106,1112,6,9,459,2,2,3,3
10951107,1112,1,5,918,2,0,0,2
10951215,1127,7,5,918,4,2,0,2
10951249,1134,8,10,918,1,3,5,3
10951255,1135,0,10,1836,0,0,5,3
10951369,1152,0,10,1836,0,0,5,3
10951392,1154,2,1,459,4,0,2,0
10951429,1160,10,4,918,5,3,3,1
10951553,1179,0,10,1836,0,0,5,3
10951622,1189,5,6,459,0,2,2,2
10951674,1197,0,10,1836,0,0,5,3
10951682,1198,7,1,918,4,2,2,0
10951712,1202,4,5,918,3,1,0,2
10951745,1208,3,6,459,1,1,2,2
10951749,1208,6,2,918,2,2,4,0
10951813,1218,0,5,918,0,0,0,2
10951841,1225,3,10,1377,1,1,5,3
10951847,1226,8,4,918,1,3,3,1
10951945,1239,5,3,459,0,2,1,1
10952016,1247,2,9,1377,4,0,3,3
10952052,1253,2,0,918,4,0,0,0
10952092,1258,2,3,918,4,0,1,1
10952261,1283,3,9,918,1,1,3,3
10952331,1294,9,10,459,3,3,5,3
10952478,1320,0,7,1377,0,0,4,2
10952479,1320,10,5,1377,5,3,0,2
10952484,1321,3,10,1377,1,1,5,3
10952507,1325,4,7,459,3,1,4,2
10952529,1328,3,7,918,1,1,4,2
10952637,1343,9,3,918,3,3,1,1
10952695,1351,10,4,918,5,3,3,1
10952705,1353,3,7,918,1,1,4,2
10952725,1355,6,10,918,2,2,5,3
10952767,1362,6,9,459,2,2,3,3
10952774,1364,3,6,459,1,1,2,2
10952788,1365,5,8,459,0,2,1,3
10952813,1369,5,2,1377,0,2,4,0
10952913,1383,9,7,459,3,3,4,2
10953113,1416,7,3,918,4,2,1,1
10953192,1425,7,2,918,4,2,4,0
10953193,1426,4,0,918,3,1,0,0
10953194,1426,6,8,459,2,2,1,3
10953206,1428,0,9,1377,0,0,3,3
10953230,1431,2,0,918,4,0,0,0
10953263,1437,5,0,918,0,2,0,0
10953342,1446,9,7,459,3,3,4,2
10953372,1451,6,0,918,2,2,0,0
10953421,1460,8,7,918,1,3,4,2
10953438,1462,9,6,459,3,3,2,2
10953529,1476,1,3,459,2,0,1,1
10953555,1481,7,1,918,4,2,2,0
10953562,1482,8,2,1377,1,3,4,0
10953585,1486,3,10,1377,1,1,5,3
10953663,1499,8,7,918,1,3,4,2
10953723,1511,2,0,918,4,0,0,0
10953724,1511,1,6,918,2,0,2,2
10953726,1511,5,7,918,0,2,4,2
10953852,1533,0,1,459,0,0,2,0
10953861,1534,9,5,918,3,3,0,2
10953871,1536,5,4,918,0,2,3,1
10953902,1541,10,0,1836,5,3,0,0
10953971,1556,0,7,1377,0,0,4,2
10953982,1557,0,6,918,0,0,2,2
10954012,1562,0,5,918,0,0,0,2
10954013,1562,0,3,459,0,0,1,1
10954090,1575,6,10,918,2,2,5,3
10954105,1579,5,9,918,0,2,3,3
10954109,1579,10,3,1377,5,3,1,1
10954113,1580,8,1,1377,1,3,2,0
10954140,1583,7,8,918,4,2,1,3
10954229,1598,8,4,918,1,3,3,1
10954288,1607,9,2,1377,3,3,4,0
10954378,1623,8,10,918,1,3,5,3
10954422,1629,8,4,918,1,3,3,1
10954435,1630,3,1,459,1,1,2,0
10954510,1640,1,7,918,2,0,4,2
10954519,1642,5,9,918,0,2,3,3
10954540,1645,2,7,918,4,0,4,2
10954545,1645,6,10,918,2,2,5,3
10954572,1651,5,4,918,0,2,3,1
10954577,1653,2,7,918,4,0,4,2
10954606,1657,7,0,1377,4,2,0,0
10954691,1669,0,7,1377,0,0,4,2
10954717,1673,7,5,918,4,2,0,2
10954796,1684,6,8,459,2,2,1,3
10954833,1688,3,10,1377,1,1,5,3
10954853,1691,10,9,459,5,3,3,3
10954862,1693,5,7,918,0,2,4,2
10954946,1708,9,7,459,3,3,4,2
10955119,1735,6,4,459,2,2,3,1
10955181,1745,5,3,459,0,2,1,1
10955242,1754,0,6,918,0,0,2,2
10955249,1755,0,6,918,0,0,2,2
10955283,1760,10,6,918,5,3,2,2
10955327,1767,2,9,1377,4,0,3,3
10955378,1775,9,6,459,3,3,2,2
10955384,1776,4,0,918,3,1,0,0
