,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
76317821,10,10,7,459,5,3,4,2
76317831,17,4,1,459,3,1,2,0
76318167,247,7,3,918,4,2,1,1
76318284,321,7,2,918,4,2,4,0
76319248,844,0,9,1377,0,0,3,3
76319362,903,9,7,459,3,3,4,2
76319373,907,6,7,459,2,2,4,2
76319702,1080,4,0,918,3,1,0,0
76319784,1115,6,10,918,2,2,5,3
76319806,1122,3,6,459,1,1,2,2
76319945,1194,9,6,459,3,3,2,2
76319957,1201,7,9,459,4,2,3,3
76320044,1242,8,4,918,1,3,3,1
76320070,1251,2,3,918,4,0,1,1
76320230,1322,5,8,459,0,2,1,3
76320496,1445,6,0,918,2,2,0,0
76320796,1595,4,6,459,3,1,2,2
76320968,1676,7,0,1377,4,2,0,0
76321123,1747,1,4,459,2,0,3,1
76321544,1939,7,0,1377,4,2,0,0
76321564,1951,8,10,918,1,3,5,3
76321568,1951,6,10,918,2,2,5,3
76321719,2027,5,6,459,0,2,2,2
76321929,2131,0,6,918,0,0,2,2
76322020,2173,4,2,459,3,1,4,0
76322153,2241,8,9,459,1,3,3,3
76322158,2244,0,6,918,0,0,2,2
76322167,2250,5,9,918,0,2,3,3
76322353,2346,3,8,918,1,1,1,3
76322536,2438,7,1,918,4,2,2,0
76322595,2462,2,8,1377,4,0,1,3
76322788,2545,3,9,918,1,1,3,3
76322853,2574,8,4,918,1,3,3,1
76323129,2689,5,8,459,0,2,1,3
76323249,2743,6,2,918,2,2,4,0
76323282,2758,9,6,459,3,3,2,2
76323299,2764,4,1,459,3,1,2,0
76323356,2785,5,4,918,0,2,3,1
76323375,2792,1,7,918,2,0,4,2
76323390,2799,6,9,459,2,2,3,3
76323617,2902,2,7,918,4,0,4,2
76323639,2911,10,7,459,5,3,4,2
76323714,2945,10,8,918,5,3,1,3
76323717,2945,3,1,459,1,1,2,0
76323815,2989,5,9,918,0,2,3,3
76323912,3038,4,3,459,3,1,1,1
76324083,3112,2,7,918,4,0,4,2
76324090,3114,4,2,459,3,1,4,0
76324220,3176,1,4,459,2,0,3,1
76324393,3247,0,5,918,0,0,0,2
76324588,3331,1,9,1377,2,0,3,3
76324673,3370,9,0,1377,3,3,0,0
76324951,3495,4,6,459,3,1,2,2
76324989,3517,5,9,918,0,2,3,3
76325019,3529,8,3,918,1,3,1,1
76325076,3553,3,8,918,1,1,1,3
76325140,3575,0,9,1377,0,0,3,3
76325148,3579,8,7,918,1,3,4,2
