,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
67079390,22,9,8,459,3,3,1,3
67079511,47,1,4,459,2,0,3,1
67079639,71,4,5,918,3,1,0,2
67079679,79,1,6,918,2,0,2,2
67079716,85,6,7,459,2,2,4,2
67079750,92,9,4,918,3,3,3,1
67079775,96,0,9,1377,0,0,3,3
67079822,105,9,5,918,3,3,0,2
67079914,121,4,5,918,3,1,0,2
67079998,137,10,8,918,5,3,1,3
67080005,138,5,8,459,0,2,1,3
67080077,151,1,7,918,2,0,4,2
67080105,154,4,8,918,3,1,1,3
67080123,158,7,8,918,4,2,1,3
67080129,159,10,1,1377,5,3,2,0
67080156,164,10,6,918,5,3,2,2
67080219,175,3,7,918,1,1,4,2
67080256,182,5,10,1377,0,2,5,3
67080514,232,6,9,459,2,2,3,3
67080585,243,2,10,1377,4,0,5,3
67080651,253,9,4,918,3,3,3,1
67080661,255,10,7,459,5,3,4,2
67080744,271,10,4,918,5,3,3,1
67080746,271,8,7,918,1,3,4,2
67080787,281,7,4,459,4,2,3,1
67080827,289,10,7,459,5,3,4,2
67080880,297,10,6,918,5,3,2,2
67080899,301,5,3,459,0,2,1,1
67080930,309,2,10,1377,4,0,5,3
67080970,315,8,3,918,1,3,1,1
67081144,348,8,2,1377,1,3,4,0
67081229,365,10,0,1836,5,3,0,0
67081316,383,3,7,918,1,1,4,2
67081338,385,7,8,918,4,2,1,3
67081348,387,0,7,1377,0,0,4,2
67081351,389,1,3,459,2,0,1,1
67081376,393,6,10,918,2,2,5,3
67081409,398,7,1,918,4,2,2,0
67081579,429,2,5,1377,4,0,0,2
67081629,440,8,4,918,1,3,3,1
67081649,444,10,9,459,5,3,3,3
67081674,448,9,10,459,3,3,5,3
67081686,450,10,7,459,5,3,4,2
67081747,462,3,7,918,1,1,4,2
67081761,465,8,7,918,1,3,4,2
67081811,474,3,5,459,1,1,0,2
67081816,474,4,2,459,3,1,4,0
67081851,481,1,3,459,2,0,1,1
67081875,485,7,8,918,4,2,1,3
67081930,495,5,7,918,0,2,4,2
67081965,501,0,4,918,0,0,3,1
67081988,506,1,6,918,2,0,2,2
67082056,519,10,7,459,5,3,4,2
67082076,523,3,10,1377,1,1,5,3
67082123,532,9,5,918,3,3,0,2
67082155,538,6,9,459,2,2,3,3
67082225,550,3,10,1377,1,1,5,3
67082285,559,5,4,918,0,2,3,1
67082300,562,9,7,459,3,3,4,2
67082304,562,0,7,1377,0,0,4,2
67082333,566,6,7,459,2,2,4,2
67082433,583,5,2,1377,0,2,4,0
67082458,588,5,6,459,0,2,2,2
67082541,602,6,7,459,2,2,4,2
67082551,604,8,10,918,1,3,5,3
67082578,609,4,6,459,3,1,2,2
67082584,610,8,7,918,1,3,4,2
67082651,621,6,9,459,2,2,3,3
67082674,623,5,4,918,0,2,3,1
67082682,624,6,7,459,2,2,4,2
67082749,638,2,9,1377,4,0,3,3
67082969,674,9,10,459,3,3,5,3
67083013,683,8,3,918,1,3,1,1
67083024,685,10,9,459,5,3,3,3
67083097,698,3,10,1377,1,1,5,3
67083105,699,10,1,1377,5,3,2,0
67083190,716,10,9,459,5,3,3,3
67083246,726,6,2,918,2,2,4,0
67083251,727,4,6,459,3,1,2,2
67083315,743,6,5,459,2,2,0,2
67083387,756,8,4,918,1,3,3,1
67083479,773,0,3,459,0,0,1,1
67083487,776,5,10,1377,0,2,5,3
67083520,782,1,10,1377,2,0,5,3
67083571,792,4,5,918,3,1,0,2
67083692,816,7,4,459,4,2,3,1
67084040,877,5,4,918,0,2,3,1
67084073,883,10,9,459,5,3,3,3
67084101,888,7,5,918,4,2,0,2
67084151,899,10,9,459,5,3,3,3
67084370,939,0,9,1377,0,0,3,3
67084416,947,0,4,918,0,0,3,1
67084430,949,2,7,918,4,0,4,2
67084500,964,4,0,918,3,1,0,0
67084548,974,1,6,918,2,0,2,2
67084606,985,1,10,1377,2,0,5,3
67084654,996,6,9,459,2,2,3,3
67084706,1005,9,10,459,3,3,5,3
67084817,1023,10,9,459,5,3,3,3
67084820,1024,9,1,1377,3,3,2,0
67084824,1024,10,6,918,5,3,2,2
67084858,1030,7,8,918,4,2,1,3
67084879,1035,5,10,1377,0,2,5,3
67084884,1036,10,1,1377,5,3,2,0
67084904,1039,8,4,918,1,3,3,1
67084930,1043,9,8,459,3,3,1,3
67084958,1049,8,7,918,1,3,4,2
67084977,1053,7,2,918,4,2,4,0
67084997,1057,10,7,459,5,3,4,2
67085103,1076,1,5,918,2,0,0,2
67085120,1077,4,1,459,3,1,2,0
67085155,1085,4,0,918,3,1,0,0
67085172,1088,7,1,918,4,2,2,0
67085255,1103,7,2,918,4,2,4,0
67085273,1106,8,5,459,1,3,0,2
67085329,1116,8,10,918,1,3,5,3
67085416,1130,6,10,918,2,2,5,3
67085455,1137,9,7,459,3,3,4,2
67085484,1143,1,6,918,2,0,2,2
67085490,1144,10,6,918,5,3,2,2
67085544,1154,0,3,459,0,0,1,1
67085554,1156,9,7,459,3,3,4,2
67085557,1157,9,4,918,3,3,3,1
67085650,1170,7,4,459,4,2,3,1
67085673,1175,8,1,1377,1,3,2,0
67085711,1179,1,3,459,2,0,1,1
67085725,1182,3,9,918,1,1,3,3
67085726,1182,0,7,1377,0,0,4,2
67085746,1186,2,10,1377,4,0,5,3
67085793,1194,8,10,918,1,3,5,3
67085860,1208,6,9,459,2,2,3,3
67085956,1223,5,10,1377,0,2,5,3
67085978,1227,5,1,918,0,2,2,0
67086001,1232,0,6,918,0,0,2,2
67086024,1237,10,7,459,5,3,4,2
67086046,1241,8,7,918,1,3,4,2
67086051,1242,9,4,918,3,3,3,1
67086055,1242,7,10,459,4,2,5,3
67086134,1256,2,3,918,4,0,1,1
67086179,1265,3,10,1377,1,1,5,3
67086189,1268,3,1,459,1,1,2,0
67086242,1277,4,7,459,3,1,4,2
67086249,1279,9,6,459,3,3,2,2
67086292,1287,3,7,918,1,1,4,2
67086342,1296,0,1,459,0,0,2,0
67086358,1299,4,5,918,3,1,0,2
67086407,1310,9,3,918,3,3,1,1
67086438,1316,0,1,459,0,0,2,0
67086450,1318,10,2,1377,5,3,4,0
67086510,1327,8,4,918,1,3,3,1
67086532,1330,5,10,1377,0,2,5,3
67086573,1339,6,7,459,2,2,4,2
67086582,1341,7,8,918,4,2,1,3
67086593,1342,3,7,918,1,1,4,2
67086642,1352,4,2,459,3,1,4,0
67086667,1359,6,9,459,2,2,3,3
67086684,1362,9,5,918,3,3,0,2
67086761,1376,10,4,918,5,3,3,1
67086798,1382,3,9,918,1,1,3,3
67086853,1395,0,4,918,0,0,3,1
67086901,1405,10,7,459,5,3,4,2
67086998,1423,6,4,459,2,2,3,1
67087023,1427,10,4,918,5,3,3,1
67087082,1439,9,10,459,3,3,5,3
67087155,1453,7,4,459,4,2,3,1
67087217,1465,2,6,918,4,0,2,2
67087224,1466,8,7,918,1,3,4,2
67087244,1470,10,3,1377,5,3,1,1
67087257,1473,8,7,918,1,3,4,2
67087295,1480,9,8,459,3,3,1,3
67087297,1480,3,10,1377,1,1,5,3
67087328,1486,9,4,918,3,3,3,1
67087385,1498,3,10,1377,1,1,5,3
67087429,1506,9,7,459,3,3,4,2
67087473,1515,2,1,459,4,0,2,0
67087506,1520,10,7,459,5,3,4,2
67087534,1524,1,9,1377,2,0,3,3
67087543,1526,10,4,918,5,3,3,1
67087653,1546,4,1,459,3,1,2,0
67087677,1550,8,10,918,1,3,5,3
67087703,1555,6,9,459,2,2,3,3
67087733,1561,5,1,918,0,2,2,0
67087750,1566,9,7,459,3,3,4,2
67087774,1569,0,1,459,0,0,2,0
67087785,1572,0,9,1377,0,0,3,3
67087791,1574,0,10,1836,0,0,5,3
67087851,1584,5,1,918,0,2,2,0
67087934,1600,0,1,459,0,0,2,0
67088118,1631,7,4,459,4,2,3,1
67088147,1637,2,4,459,4,0,3,1
67088190,1648,5,7,918,0,2,4,2
67088212,1652,9,7,459,3,3,4,2
67088213,1653,4,9,918,3,1,3,3
67088221,1654,3,9,918,1,1,3,3
67088255,1661,4,0,918,3,1,0,0
67088298,1667,3,7,918,1,1,4,2
67088353,1678,5,8,459,0,2,1,3
67088427,1694,10,2,1377,5,3,4,0
67088443,1697,10,6,918,5,3,2,2
67088500,1708,1,6,918,2,0,2,2
67088596,1724,10,0,1836,5,3,0,0
67088615,1729,6,9,459,2,2,3,3
67088694,1746,9,3,918,3,3,1,1
67088803,1767,4,8,918,3,1,1,3
67088886,1786,5,4,918,0,2,3,1
67088945,1799,6,7,459,2,2,4,2
67088999,1811,1,9,1377,2,0,3,3
67089062,1824,2,10,1377,4,0,5,3
67089074,1825,2,4,459,4,0,3,1
67089106,1830,9,7,459,3,3,4,2
67089212,1853,1,6,918,2,0,2,2
67089233,1856,9,10,459,3,3,5,3
67089261,1861,1,5,918,2,0,0,2
67089444,1899,7,1,918,4,2,2,0
67089492,1908,9,6,459,3,3,2,2
67089552,1917,5,3,459,0,2,1,1
67089683,1943,5,9,918,0,2,3,3
67089796,1963,7,5,918,4,2,0,2
67089828,1969,10,7,459,5,3,4,2
67089889,1977,1,9,1377,2,0,3,3
67089918,1984,10,7,459,5,3,4,2
67089997,1999,3,7,918,1,1,4,2
67090016,2002,6,10,918,2,2,5,3
67090027,2003,5,9,918,0,2,3,3
67090033,2004,9,1,1377,3,3,2,0
67090034,2004,10,4,918,5,3,3,1
67090116,2024,2,6,918,4,0,2,2
67090182,2040,2,7,918,4,0,4,2
67090222,2050,5,7,918,0,2,4,2
67090267,2062,1,4,459,2,0,3,1
67090315,2072,4,6,459,3,1,2,2
67090332,2075,9,5,918,3,3,0,2
67090466,2103,8,5,459,1,3,0,2
67090513,2112,3,1,459,1,1,2,0
67090523,2115,2,10,1377,4,0,5,3
67090546,2123,10,1,1377,5,3,2,0
67090560,2125,8,7,918,1,3,4,2
67090584,2130,3,5,459,1,1,0,2
67090636,2138,6,8,459,2,2,1,3
67090683,2149,9,0,1377,3,3,0,0
67090697,2151,1,6,918,2,0,2,2
67090762,2163,3,7,918,1,1,4,2
67090838,2178,6,4,459,2,2,3,1
67090889,2188,0,9,1377,0,0,3,3
67090892,2189,10,9,459,5,3,3,3
67090916,2194,2,7,918,4,0,4,2
67090995,2208,1,6,918,2,0,2,2
67091019,2212,5,4,918,0,2,3,1
67091037,2215,6,3,459,2,2,1,1
67091158,2243,3,5,459,1,1,0,2
67091189,2249,8,3,918,1,3,1,1
67091229,2256,4,9,918,3,1,3,3
67091453,2302,9,1,1377,3,3,2,0
67091478,2306,6,5,459,2,2,0,2
67091485,2307,3,6,459,1,1,2,2
67091582,2327,6,1,918,2,2,2,0
67091698,2345,3,7,918,1,1,4,2
67091699,2346,4,0,918,3,1,0,0
67091826,2368,6,10,918,2,2,5,3
67091845,2371,3,2,918,1,1,4,0
67091856,2373,8,7,918,1,3,4,2
67091887,2380,3,10,1377,1,1,5,3
67091956,2393,7,4,459,4,2,3,1
67091967,2395,7,0,1377,4,2,0,0
67091971,2395,10,7,459,5,3,4,2
67091991,2399,2,5,1377,4,0,0,2
67092019,2403,2,6,918,4,0,2,2
67092044,2410,0,6,918,0,0,2,2
67092094,2420,6,4,459,2,2,3,1
67092132,2427,5,7,918,0,2,4,2
67092168,2434,8,7,918,1,3,4,2
67092256,2451,8,4,918,1,3,3,1
67092294,2458,9,7,459,3,3,4,2
67092312,2461,3,10,1377,1,1,5,3
67092314,2461,6,9,459,2,2,3,3
67092326,2464,10,2,1377,5,3,4,0
67092402,2481,4,2,459,3,1,4,0
67092408,2482,4,7,459,3,1,4,2
67092536,2503,10,9,459,5,3,3,3
67092585,2512,8,10,918,1,3,5,3
67092659,2525,7,3,918,4,2,1,1
67092691,2529,3,9,918,1,1,3,3
67092791,2552,5,10,1377,0,2,5,3
67092796,2552,5,6,459,0,2,2,2
67092831,2560,7,3,918,4,2,1,1
67092855,2566,4,1,459,3,1,2,0
67093075,2608,0,2,918,0,0,4,0
67093084,2609,9,6,459,3,3,2,2
67093145,2621,7,4,459,4,2,3,1
67093165,2626,5,2,1377,0,2,4,0
67093167,2627,1,7,918,2,0,4,2
67093469,2678,10,1,1377,5,3,2,0
67093533,2692,3,6,459,1,1,2,2
67093536,2693,8,10,918,1,3,5,3
67093538,2693,0,6,918,0,0,2,2
67093615,2708,0,9,1377,0,0,3,3
67093622,2709,0,3,459,0,0,1,1
67093709,2728,10,4,918,5,3,3,1
67093783,2744,4,8,918,3,1,1,3
67093807,2748,6,8,459,2,2,1,3
67093903,2766,3,7,918,1,1,4,2
67093913,2768,3,10,1377,1,1,5,3
67093932,2771,3,2,918,1,1,4,0
67093953,2775,2,7,918,4,0,4,2
67094041,2792,0,4,918,0,0,3,1
67094061,2796,10,8,918,5,3,1,3
67094082,2800,9,4,918,3,3,3,1
67094096,2804,1,5,918,2,0,0,2
67094115,2808,8,10,918,1,3,5,3
67094225,2832,8,7,918,1,3,4,2
67094231,2833,2,7,918,4,0,4,2
67094235,2835,0,6,918,0,0,2,2
67094288,2844,5,1,918,0,2,2,0
67094311,2849,9,0,1377,3,3,0,0
67094352,2858,1,6,918,2,0,2,2
67094356,2859,0,10,1836,0,0,5,3
67094440,2875,1,7,918,2,0,4,2
67094481,2881,1,4,459,2,0,3,1
67094550,2892,4,10,918,3,1,5,3
67094599,2900,1,6,918,2,0,2,2
67094655,2910,3,8,918,1,1,1,3
67094692,2918,3,1,459,1,1,2,0
67094754,2931,2,10,1377,4,0,5,3
67094814,2947,4,10,918,3,1,5,3
67094866,2958,3,2,918,1,1,4,0
67094916,2967,9,6,459,3,3,2,2
67095047,2990,2,5,1377,4,0,0,2
67095079,2995,1,4,459,2,0,3,1
67095080,2995,10,4,918,5,3,3,1
67095121,3003,8,9,459,1,3,3,3
67095160,3010,4,6,459,3,1,2,2
67095233,3025,4,5,918,3,1,0,2
67095245,3027,3,5,459,1,1,0,2
67095248,3027,8,3,918,1,3,1,1
67095321,3039,1,4,459,2,0,3,1
67095429,3063,0,4,918,0,0,3,1
67095469,3070,7,0,1377,4,2,0,0
67095500,3078,9,0,1377,3,3,0,0
67095512,3079,3,7,918,1,1,4,2
67095513,3079,3,9,918,1,1,3,3
67095515,3080,9,5,918,3,3,0,2
67095518,3081,2,10,1377,4,0,5,3
67095524,3082,10,0,1836,5,3,0,0
67095556,3088,0,9,1377,0,0,3,3
67095557,3088,0,9,1377,0,0,3,3
67095755,3125,2,1,459,4,0,2,0
67095802,3134,4,2,459,3,1,4,0
67095812,3135,0,7,1377,0,0,4,2
67095872,3144,3,2,918,1,1,4,0
67096073,3184,9,6,459,3,3,2,2
67096137,3196,0,10,1836,0,0,5,3
67096180,3204,3,6,459,1,1,2,2
67096233,3215,0,6,918,0,0,2,2
67096236,3215,3,7,918,1,1,4,2
67096296,3228,3,1,459,1,1,2,0
67096363,3241,10,7,459,5,3,4,2
67096382,3245,9,7,459,3,3,4,2
67096384,3245,8,7,918,1,3,4,2
67096397,3247,0,6,918,0,0,2,2
67096411,3251,3,7,918,1,1,4,2
67096463,3262,8,4,918,1,3,3,1
67096503,3271,9,0,1377,3,3,0,0
67096507,3272,7,4,459,4,2,3,1
67096571,3285,3,7,918,1,1,4,2
67096590,3288,4,1,459,3,1,2,0
67096604,3290,4,7,459,3,1,4,2
67096658,3300,1,8,1377,2,0,1,3
67096687,3306,10,5,1377,5,3,0,2
67096821,3330,10,9,459,5,3,3,3
67096896,3344,3,7,918,1,1,4,2
67096965,3358,8,10,918,1,3,5,3
67096972,3360,3,10,1377,1,1,5,3
67097038,3373,1,9,1377,2,0,3,3
67097166,3399,4,7,459,3,1,4,2
67097185,3401,9,10,459,3,3,5,3
67097190,3402,6,8,459,2,2,1,3
67097199,3405,3,9,918,1,1,3,3
67097241,3413,9,3,918,3,3,1,1
67097250,3415,7,2,918,4,2,4,0
67097259,3417,4,7,459,3,1,4,2
67097322,3432,2,7,918,4,0,4,2
67097361,3440,4,1,459,3,1,2,0
67097415,3453,0,7,1377,0,0,4,2
67097677,3504,9,7,459,3,3,4,2
67097697,3509,5,7,918,0,2,4,2
67097739,3516,6,1,918,2,2,2,0
67097811,3529,7,1,918,4,2,2,0
67097816,3530,2,9,1377,4,0,3,3
67097825,3532,6,9,459,2,2,3,3
67097828,3533,2,7,918,4,0,4,2
67097839,3535,0,7,1377,0,0,4,2
67097902,3548,10,4,918,5,3,3,1
67097903,3549,0,7,1377,0,0,4,2
67097912,3552,6,9,459,2,2,3,3
67097972,3567,2,7,918,4,0,4,2
67098090,3591,5,6,459,0,2,2,2
67098111,3594,1,7,918,2,0,4,2
