,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
2468804,2,0,6,918,0,0,2,2
2468896,15,4,7,459,3,1,4,2
2468916,17,1,3,459,2,0,1,1
2468940,21,3,9,918,1,1,3,3
2469135,55,6,5,459,2,2,0,2
2469157,59,3,10,1377,1,1,5,3
2469191,64,8,10,918,1,3,5,3
2469246,73,7,10,459,4,2,5,3
2469247,73,0,10,1836,0,0,5,3
2469258,74,7,8,918,4,2,1,3
2469261,75,8,5,459,1,3,0,2
2469262,75,4,1,459,3,1,2,0
2469270,77,8,10,918,1,3,5,3
2469301,82,0,9,1377,0,0,3,3
2469421,99,1,3,459,2,0,1,1
2469438,102,6,0,918,2,2,0,0
2469511,111,4,10,918,3,1,5,3
2469541,116,5,4,918,0,2,3,1
2469573,121,7,8,918,4,2,1,3
2469658,135,6,7,459,2,2,4,2
2469793,157,10,4,918,5,3,3,1
2469886,168,2,7,918,4,0,4,2
2470011,187,0,10,1836,0,0,5,3
2470058,194,8,5,459,1,3,0,2
2470119,206,0,9,1377,0,0,3,3
2470376,240,8,3,918,1,3,1,1
2470522,264,3,10,1377,1,1,5,3
2470792,306,0,7,1377,0,0,4,2
2470817,310,7,4,459,4,2,3,1
2470871,318,10,4,918,5,3,3,1
2470899,322,3,5,459,1,1,0,2
2470939,328,4,9,918,3,1,3,3
2470978,334,7,8,918,4,2,1,3
2471227,370,10,7,459,5,3,4,2
2471268,377,7,3,918,4,2,1,1
2471389,395,0,9,1377,0,0,3,3
2471420,399,2,9,1377,4,0,3,3
2471433,402,6,9,459,2,2,3,3
2471434,402,6,7,459,2,2,4,2
2471554,419,4,9,918,3,1,3,3
2471600,426,0,7,1377,0,0,4,2
2471608,427,9,3,918,3,3,1,1
2471755,450,0,1,459,0,0,2,0
2471792,456,7,8,918,4,2,1,3
2471946,480,8,0,1377,1,3,0,0
2471980,485,2,9,1377,4,0,3,3
2472045,494,1,3,459,2,0,1,1
2472078,499,8,6,459,1,3,2,2
2472311,535,2,6,918,4,0,2,2
2472491,563,3,5,459,1,1,0,2
2472523,568,8,4,918,1,3,3,1
2472564,574,6,0,918,2,2,0,0
2472632,583,5,4,918,0,2,3,1
2472721,598,9,7,459,3,3,4,2
2472779,608,4,3,459,3,1,1,1
2472947,632,7,9,459,4,2,3,3
2473070,651,3,5,459,1,1,0,2
2473115,658,9,5,918,3,3,0,2
2473210,670,9,0,1377,3,3,0,0
2473215,671,5,10,1377,0,2,5,3
2473236,674,7,10,459,4,2,5,3
2473296,685,10,7,459,5,3,4,2
2473330,689,0,3,459,0,0,1,1
2473381,696,8,7,918,1,3,4,2
2473611,734,9,10,459,3,3,5,3
2473763,756,6,9,459,2,2,3,3
2473773,758,7,0,1377,4,2,0,0
2473800,765,3,10,1377,1,1,5,3
2473822,768,4,5,918,3,1,0,2
2473828,769,2,3,918,4,0,1,1
2473866,773,4,5,918,3,1,0,2
2473869,774,8,3,918,1,3,1,1
2473906,781,4,6,459,3,1,2,2
2474000,796,3,6,459,1,1,2,2
2474200,827,10,7,459,5,3,4,2
2474237,834,3,5,459,1,1,0,2
2474256,837,8,2,1377,1,3,4,0
2474395,860,4,3,459,3,1,1,1
2474501,879,3,10,1377,1,1,5,3
2474578,891,7,2,918,4,2,4,0
2474596,893,4,3,459,3,1,1,1
2474603,894,10,7,459,5,3,4,2
2474650,901,0,3,459,0,0,1,1
2474667,904,2,7,918,4,0,4,2
