,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
28127835,6,10,7,459,5,3,4,2
28127840,7,8,7,918,1,3,4,2
28127924,21,8,7,918,1,3,4,2
28128058,45,10,5,1377,5,3,0,2
28128059,45,10,3,1377,5,3,1,1
28128136,59,0,5,918,0,0,0,2
28128246,79,7,1,918,4,2,2,0
28128286,86,9,1,1377,3,3,2,0
28128333,92,3,6,459,1,1,2,2
28128436,112,7,2,918,4,2,4,0
28128554,130,5,7,918,0,2,4,2
28128596,137,4,0,918,3,1,0,0
28128647,148,10,9,459,5,3,3,3
28128681,154,0,7,1377,0,0,4,2
28128720,161,6,5,459,2,2,0,2
28128793,177,5,7,918,0,2,4,2
28128866,191,4,2,459,3,1,4,0
28128953,205,1,3,459,2,0,1,1
28129009,218,0,4,918,0,0,3,1
28129199,249,4,9,918,3,1,3,3
28129209,251,4,3,459,3,1,1,1
28129281,264,1,6,918,2,0,2,2
28129362,279,4,6,459,3,1,2,2
28129588,320,4,9,918,3,1,3,3
28129593,322,10,7,459,5,3,4,2
28129669,335,9,10,459,3,3,5,3
28129709,342,9,8,459,3,3,1,3
28129777,351,10,6,918,5,3,2,2
28129796,356,0,10,1836,0,0,5,3
28129797,356,1,8,1377,2,0,1,3
28129806,357,9,7,459,3,3,4,2
28129825,360,4,0,918,3,1,0,0
28129834,362,8,5,459,1,3,0,2
28129967,388,7,6,459,4,2,2,2
28130009,397,3,1,459,1,1,2,0
28130042,403,3,10,1377,1,1,5,3
28130076,408,10,9,459,5,3,3,3
28130106,412,9,3,918,3,3,1,1
28130244,437,7,5,918,4,2,0,2
28130376,462,2,1,459,4,0,2,0
28130383,463,2,3,918,4,0,1,1
28130424,470,4,3,459,3,1,1,1
28130661,507,6,7,459,2,2,4,2
28130704,514,8,5,459,1,3,0,2
28130744,520,8,5,459,1,3,0,2
28130810,529,5,3,459,0,2,1,1
28130812,529,2,3,918,4,0,1,1
28130891,544,7,8,918,4,2,1,3
28130892,544,10,7,459,5,3,4,2
28130963,556,4,2,459,3,1,4,0
28131009,563,3,10,1377,1,1,5,3
28131128,585,9,10,459,3,3,5,3
28131195,598,2,4,459,4,0,3,1
28131262,610,4,10,918,3,1,5,3
28131511,657,1,4,459,2,0,3,1
