4.514170040485829816e+00
8.846153846153846700e+00
1.366396761133603377e+01
1.855060728744939524e+01
2.338866396761133970e+01
2.825101214574899089e+01
3.324696356275303799e+01
3.808906882591093535e+01
4.329149797570850922e+01
4.874089068825911397e+01
5.361943319838056965e+01
5.893117408906883270e+01
6.429959514170040791e+01
6.965587044534413508e+01
7.523076923076924061e+01
8.087449392712551344e+01
8.669230769230769340e+01
9.251821862348178627e+01
9.826315789473684958e+01
1.045060728744939382e+02
1.109190283400809847e+02
1.170809716599190438e+02
1.236680161943319973e+02
1.300161943319838258e+02
1.364453441295546838e+02
1.430080971659919271e+02
1.494817813765182564e+02
1.558744939271255419e+02
1.621457489878542901e+02
1.686518218623482142e+02
1.749919028340081297e+02
1.815870445344129962e+02
1.879797570850202817e+02
1.943198380566801973e+02
2.004736842105263577e+02
2.070445344129554996e+02
2.133643724696356685e+02
2.195101214574899302e+02
2.259068825910931650e+02
2.326113360323887207e+02
2.387044534412956125e+02
2.447125506072875112e+02
2.509878542510122088e+02
2.573603238866397191e+02
2.636194331983805910e+02
2.701902834008097329e+02
2.764008097165992126e+02
2.829028340080972157e+02
2.893886639676113646e+02
2.959595141700405065e+02
3.023522267206478205e+02
3.090971659919028980e+02
3.158623481781377222e+02
3.224979757085021106e+02
3.291376518218624483e+02
3.355222672064778067e+02
3.421133603238866954e+02
3.484089068825911681e+02
3.544291497975709149e+02
3.606153846153846985e+02
