1.362348178137651900e+01
2.750607287449392757e+01
4.132388663967611819e+01
5.527125506072874828e+01
6.945344129554655410e+01
8.357489878542509132e+01
9.779352226720646968e+01
1.122064777327935161e+02
1.265587044534412939e+02
1.410000000000000000e+02
1.554412955465587061e+02
1.698259109311740929e+02
1.842024291497975810e+02
1.986639676113360338e+02
2.130283400809716738e+02
2.273157894736842195e+02
2.416761133603238818e+02
2.558178137651821942e+02
2.701417004048582839e+02
2.844129554655870038e+02
2.986842105263157237e+02
3.129068825910930514e+02
3.271336032388663284e+02
3.411983805668015748e+02
3.550850202429149363e+02
3.689392712550607030e+02
3.827044534412955272e+02
3.964493927125506048e+02
4.101174089068825879e+02
4.237854251012145710e+02
4.372874493927125741e+02
4.508987854251012095e+02
4.644898785425100982e+02
4.780526315789473415e+02
4.916477732793521795e+02
5.051457489878541764e+02
5.186396761133602240e+02
5.322348178137650621e+02
5.459109311740890007e+02
5.596113360323886354e+02
5.733076923076922640e+02
5.868582995951416024e+02
6.005668016194331358e+02
6.141214574898784804e+02
6.277287449392712233e+02
6.412591093117408718e+02
6.548663967611336147e+02
6.684170040485829531e+02
6.820323886639675948e+02
6.955991902834008442e+02
7.091700404858299862e+02
7.226599190283401413e+02
7.361174089068827016e+02
7.494412955465587629e+02
7.626842105263158373e+02
7.759919028340081013e+02
7.892388663967611819e+02
8.023036437246963715e+02
8.154331983805668642e+02
8.285101214574899586e+02
